experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,gross_selected_real_utility,probe_cost,incurred_probe_cost,probe_cost_applied
V_probe_cost_sensitivity,raw,targeted_probe,64,0,9,1.1436544677307228,0.2006612833691331,1.0,1.0,0.0,0.0,0.15501473570655863,1.0,0.9429931843615896,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.7063280104022961,0.7063280104022961,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.2006612833691331,0.0,0.0,1
V_probe_cost_sensitivity,raw,observable_repair,64,0,16,1.1980941804245107,0.8591121181860791,0.0,0.0,0.0,0.0,0.12387583309733012,0.0,0.3389820622384315,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.047877175585350096,0.047877175585350096,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.8591121181860791,0.0,0.0,1
V_probe_cost_sensitivity,raw,combined_repair,64,0,44,1.3106884353750343,0.881715497597063,0.0,0.0,0.0,0.0,0.19181626385417658,0.0,0.4289729377779713,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.025273796174366203,0.025273796174366203,-0.589082636135693,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0.881715497597063,0.0,0.0,1
V_probe_cost_sensitivity,raw,oracle,64,0,52,0.9069892937714292,0.9069892937714292,0.0,0.0,0.0,1.0,0.7963923655153263,0.0,0.0,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.0,0.0,-0.589082636135693,oracle_upper_bound,True,True,eval_oracle,-1,0,0.9069892937714292,0.0,0.0,0
V_probe_cost_sensitivity,raw,raw,64,0,60,1.35,0.0,1.0,1.0,1.0,1.0,0.7248133403704375,1.0,1.35,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.9069892937714292,0.9069892937714292,-0.589082636135693,deployable_no_leak,False,False,none,-1,0,0.0,0.02,0.0,0
V_probe_cost_sensitivity,raw,targeted_probe,64,0,9,1.1436544677307228,0.18066128336913312,1.0,1.0,0.0,0.0,0.15501473570655863,1.0,0.9629931843615896,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.7263280104022961,0.7263280104022961,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.2006612833691331,0.02,0.02,1
V_probe_cost_sensitivity,raw,observable_repair,64,0,16,1.1980941804245107,0.8391121181860791,0.0,0.0,0.0,0.0,0.12387583309733012,0.0,0.35898206223843154,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.06787717558535011,0.06787717558535011,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.8591121181860791,0.02,0.02,1
V_probe_cost_sensitivity,raw,combined_repair,64,0,44,1.3106884353750343,0.861715497597063,0.0,0.0,0.0,0.0,0.19181626385417658,0.0,0.4489729377779713,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.04527379617436622,0.04527379617436622,-0.589082636135693,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0.881715497597063,0.02,0.02,1
V_probe_cost_sensitivity,raw,oracle,64,0,52,0.9069892937714292,0.9069892937714292,0.0,0.0,0.0,1.0,0.7963923655153263,0.0,0.0,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.0,0.0,-0.589082636135693,oracle_upper_bound,True,True,eval_oracle,-1,0,0.9069892937714292,0.02,0.0,0
V_probe_cost_sensitivity,raw,raw,64,0,60,1.35,0.0,1.0,1.0,1.0,1.0,0.7248133403704375,1.0,1.35,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.9069892937714292,0.9069892937714292,-0.589082636135693,deployable_no_leak,False,False,none,-1,0,0.0,0.05,0.0,0
V_probe_cost_sensitivity,raw,targeted_probe,64,0,9,1.1436544677307228,0.1506612833691331,1.0,1.0,0.0,0.0,0.15501473570655863,1.0,0.9929931843615897,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.7563280104022961,0.7563280104022961,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.2006612833691331,0.05,0.05,1
V_probe_cost_sensitivity,raw,observable_repair,64,0,16,1.1980941804245107,0.8091121181860791,0.0,0.0,0.0,0.0,0.12387583309733012,0.0,0.38898206223843157,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.09787717558535014,0.09787717558535014,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.8591121181860791,0.05,0.05,1
V_probe_cost_sensitivity,raw,combined_repair,64,0,44,1.3106884353750343,0.831715497597063,0.0,0.0,0.0,0.0,0.19181626385417658,0.0,0.47897293777797134,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.07527379617436625,0.07527379617436625,-0.589082636135693,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0.881715497597063,0.05,0.05,1
V_probe_cost_sensitivity,raw,oracle,64,0,52,0.9069892937714292,0.9069892937714292,0.0,0.0,0.0,1.0,0.7963923655153263,0.0,0.0,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.0,0.0,-0.589082636135693,oracle_upper_bound,True,True,eval_oracle,-1,0,0.9069892937714292,0.05,0.0,0
V_probe_cost_sensitivity,raw,raw,64,0,60,1.35,0.0,1.0,1.0,1.0,1.0,0.7248133403704375,1.0,1.35,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.9069892937714292,0.9069892937714292,-0.589082636135693,deployable_no_leak,False,False,none,-1,0,0.0,0.1,0.0,0
V_probe_cost_sensitivity,raw,targeted_probe,64,0,9,1.1436544677307228,0.1006612833691331,1.0,1.0,0.0,0.0,0.15501473570655863,1.0,1.0429931843615896,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.8063280104022961,0.8063280104022961,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.2006612833691331,0.1,0.1,1
V_probe_cost_sensitivity,raw,observable_repair,64,0,16,1.1980941804245107,0.7591121181860792,0.0,0.0,0.0,0.0,0.12387583309733012,0.0,0.4389820622384315,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.14787717558535007,0.14787717558535007,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.8591121181860791,0.1,0.1,1
V_probe_cost_sensitivity,raw,combined_repair,64,0,44,1.3106884353750343,0.781715497597063,0.0,0.0,0.0,0.0,0.19181626385417658,0.0,0.5289729377779713,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.12527379617436618,0.12527379617436618,-0.589082636135693,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0.881715497597063,0.1,0.1,1
V_probe_cost_sensitivity,raw,oracle,64,0,52,0.9069892937714292,0.9069892937714292,0.0,0.0,0.0,1.0,0.7963923655153263,0.0,0.0,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.0,0.0,-0.589082636135693,oracle_upper_bound,True,True,eval_oracle,-1,0,0.9069892937714292,0.1,0.0,0
V_probe_cost_sensitivity,raw,raw,64,0,60,1.35,0.0,1.0,1.0,1.0,1.0,0.7248133403704375,1.0,1.35,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.9069892937714292,0.9069892937714292,-0.589082636135693,deployable_no_leak,False,False,none,-1,0,0.0,0.15,0.0,0
V_probe_cost_sensitivity,raw,targeted_probe,64,0,9,1.1436544677307228,0.050661283369133114,1.0,1.0,0.0,0.0,0.15501473570655863,1.0,1.0929931843615897,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.8563280104022961,0.8563280104022961,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.2006612833691331,0.15,0.15,1
V_probe_cost_sensitivity,raw,observable_repair,64,0,16,1.1980941804245107,0.7091121181860791,0.0,0.0,0.0,0.0,0.12387583309733012,0.0,0.48898206223843155,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.19787717558535012,0.19787717558535012,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.8591121181860791,0.15,0.15,1
V_probe_cost_sensitivity,raw,combined_repair,64,0,44,1.3106884353750343,0.731715497597063,0.0,0.0,0.0,0.0,0.19181626385417658,0.0,0.5789729377779713,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.17527379617436623,0.17527379617436623,-0.589082636135693,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0.881715497597063,0.15,0.15,1
V_probe_cost_sensitivity,raw,oracle,64,0,52,0.9069892937714292,0.9069892937714292,0.0,0.0,0.0,1.0,0.7963923655153263,0.0,0.0,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.0,0.0,-0.589082636135693,oracle_upper_bound,True,True,eval_oracle,-1,0,0.9069892937714292,0.15,0.0,0
V_probe_cost_sensitivity,raw,raw,64,0,60,1.35,0.0,1.0,1.0,1.0,1.0,0.7248133403704375,1.0,1.35,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.9069892937714292,0.9069892937714292,-0.589082636135693,deployable_no_leak,False,False,none,-1,0,0.0,0.2,0.0,0
V_probe_cost_sensitivity,raw,targeted_probe,64,0,9,1.1436544677307228,0.0006612833691330977,1.0,1.0,0.0,0.0,0.15501473570655863,1.0,1.1429931843615897,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.9063280104022962,0.9063280104022962,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.2006612833691331,0.2,0.2,1
V_probe_cost_sensitivity,raw,observable_repair,64,0,16,1.1980941804245107,0.6591121181860791,0.0,0.0,0.0,0.0,0.12387583309733012,0.0,0.5389820622384316,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.24787717558535016,0.24787717558535016,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.8591121181860791,0.2,0.2,1
V_probe_cost_sensitivity,raw,combined_repair,64,0,44,1.3106884353750343,0.681715497597063,0.0,0.0,0.0,0.0,0.19181626385417658,0.0,0.6289729377779714,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.22527379617436627,0.22527379617436627,-0.589082636135693,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0.881715497597063,0.2,0.2,1
V_probe_cost_sensitivity,raw,oracle,64,0,52,0.9069892937714292,0.9069892937714292,0.0,0.0,0.0,1.0,0.7963923655153263,0.0,0.0,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.0,0.0,-0.589082636135693,oracle_upper_bound,True,True,eval_oracle,-1,0,0.9069892937714292,0.2,0.0,0
V_probe_cost_sensitivity,raw,raw,64,0,60,1.35,0.0,1.0,1.0,1.0,1.0,0.7248133403704375,1.0,1.35,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.9069892937714292,0.9069892937714292,-0.589082636135693,deployable_no_leak,False,False,none,-1,0,0.0,0.3,0.0,0
V_probe_cost_sensitivity,raw,targeted_probe,64,0,9,1.1436544677307228,0.0,1.0,1.0,0.0,0.0,0.15501473570655863,1.0,1.1436544677307228,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.9069892937714292,0.9069892937714292,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.2006612833691331,0.3,0.3,1
V_probe_cost_sensitivity,raw,observable_repair,64,0,16,1.1980941804245107,0.5591121181860792,0.0,0.0,0.0,0.0,0.12387583309733012,0.0,0.6389820622384315,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.34787717558535003,0.34787717558535003,-0.589082636135693,support_covered,False,True,fixed_predeclared,-1,0,0.8591121181860791,0.3,0.3,1
V_probe_cost_sensitivity,raw,combined_repair,64,0,44,1.3106884353750343,0.5817154975970631,0.0,0.0,0.0,0.0,0.19181626385417658,0.0,0.7289729377779712,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.32527379617436614,0.32527379617436614,-0.589082636135693,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0.881715497597063,0.3,0.3,1
V_probe_cost_sensitivity,raw,oracle,64,0,52,0.9069892937714292,0.9069892937714292,0.0,0.0,0.0,1.0,0.7963923655153263,0.0,0.0,0.7352934650522247,0.4078743129637205,0.9069892937714292,0.0,0.0,-0.589082636135693,oracle_upper_bound,True,True,eval_oracle,-1,0,0.9069892937714292,0.3,0.0,0
V_probe_cost_sensitivity,hidden_property,raw,64,1,53,1.003749063704504,0.05379729477552089,1.0,1.0,0.0,1.0,0.7250051342480994,0.0,0.949951768928983,0.5893370973030095,0.6495106946087501,0.8978387963785811,0.8440415016030602,0.8440415016030602,-0.7052875722454067,deployable_no_leak,False,False,none,-1,0,0.05379729477552089,0.0,0.0,0
V_probe_cost_sensitivity,hidden_property,targeted_probe,64,1,63,1.0402546662843242,0.8907741965054496,0.0,0.0,0.0,0.0,0.10535648794710531,0.0,0.14948046977887453,0.5893370973030095,0.6495106946087501,0.8978387963785811,0.007064599873131461,0.007064599873131461,-0.7052875722454067,support_covered,False,True,fixed_predeclared,-1,0,0.8907741965054496,0.0,0.0,1
V_probe_cost_sensitivity,hidden_property,observable_repair,64,1,63,1.2297135841871267,0.8907741965054496,0.0,0.0,0.0,0.0,0.10535648794710531,0.0,0.3389393876816771,0.5893370973030095,0.6495106946087501,0.8978387963785811,0.007064599873131461,0.007064599873131461,-0.7052875722454067,support_covered,False,True,fixed_predeclared,-1,0,0.8907741965054496,0.0,0.0,1
V_probe_cost_sensitivity,hidden_property,combined_repair,64,1,63,1.3489163827205426,0.8907741965054496,0.0,0.0,0.0,0.0,0.10535648794710531,0.0,0.45814218621509295,0.5893370973030095,0.6495106946087501,0.8978387963785811,0.007064599873131461,0.007064599873131461,-0.7052875722454067,oracle_upper_bound,False,True,fixed_predeclared,-1,0,0.8907741965054496,0.0,0.0,1
V_probe_cost_sensitivity,hidden_property,oracle,64,1,25,0.8978387963785811,0.8978387963785811,0.0,0.0,0.0,0.0,0.15715710567275104,0.0,0.0,0.5893370973030095,0.6495106946087501,0.8978387963785811,0.0,0.0,-0.7052875722454067,oracle_upper_bound,True,True,eval_oracle,-1,0,0.8978387963785811,0.0,0.0,0
V_probe_cost_sensitivity,hidden_property,raw,64,1,53,1.003749063704504,0.05379729477552089,1.0,1.0,0.0,1.0,0.7250051342480994,0.0,0.949951768928983,0.5893370973030095,0.6495106946087501,0.8978387963785811,0.8440415016030602,0.8440415016030602,-0.7052875722454067,deployable_no_leak,False,False,none,-1,0,0.05379729477552089,0.02,0.0,0
