experiment,scenario,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,combined_vs_raw_gain_mean,combined_vs_raw_gain_ci_low,combined_vs_raw_gain_ci_high,combined_vs_raw_win_rate,combined_vs_raw_sign_test_p,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
F_high_n_stress,raw,oracle,64,32,0.906116568927368,0.8999239683574901,0.9123091694972459,0.906116568927368,0.8999239683574901,0.9123091694972459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,-0.03,0.0925,0.18542913452510013,0.1517595929157584,0.21909867613444184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40110766044969237,-0.4561585273693468,-0.34605679353003793,0.8745803921414878,0.8608752232588696,0.8882855610241059,1.0,4.656612873077393e-10,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,raw,random,64,32,0.6982748080907555,0.5999850781200006,0.7965645380615104,0.46552487512653085,0.3548555369396964,0.5761942133133653,0.3125,0.14933140027724737,0.47566859972275266,0.21875,0.07322276748585574,0.36427723251414423,0.28125,0.1229756936569075,0.4395243063430925,0.4375,0.2628673209830269,0.6121326790169731,0.422613609944109,0.32240642986096746,0.5228207900272506,0.3125,0.14933140027724737,0.47566859972275266,0.23274993296422455,0.03854325431108779,0.4269566116173613,0.44059169380083707,0.33205411490301007,0.5491292726986641,0.44059169380083707,0.33205411490301007,0.5491292726986641,-0.40110766044969237,-0.4561585273693468,-0.34605679353003793,0.8745803921414878,0.8608752232588696,0.8882855610241059,1.0,4.656612873077393e-10,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,raw,raw,64,32,1.30121601373068,1.2811163034895905,1.3213157239717697,0.0026933090380295384,-0.0025855766765083563,0.007972194752567434,1.0,1.0,1.0,0.75,0.5975681008746275,0.9024318991253725,0.9375,0.8522879779040691,1.022712022095931,0.875,0.7585782139886846,0.9914217860113154,0.6536760066940577,0.5862774451567664,0.721074568231349,1.0,1.0,1.0,1.2985227046926506,1.275390036845102,1.3216553725401992,0.9034232598893384,0.8947998581184664,0.9120466616602103,0.9034232598893384,0.8947998581184664,0.9120466616602103,-0.40110766044969237,-0.4561585273693468,-0.34605679353003793,0.8745803921414878,0.8608752232588696,0.8882855610241059,1.0,4.656612873077393e-10,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,raw,targeted_probe,64,32,1.1008485226462676,1.081197674460287,1.1204993708322484,0.4180360422252084,0.29800235535999964,0.5380697290904172,0.65625,0.4890519392090385,0.8234480607909616,0.59375,0.4208584679492986,0.7666415320507014,0.0,0.0,0.0,0.0,0.0,0.0,0.13767927925350854,0.12777198775799187,0.1475865707490252,0.65625,0.4890519392090385,0.8234480607909616,0.6828124804210592,0.5544949287820662,0.8111300320600523,0.48808052670215946,0.36891253864741336,0.6072485147569056,0.48808052670215946,0.36891253864741336,0.6072485147569056,-0.40110766044969237,-0.4561585273693468,-0.34605679353003793,0.8745803921414878,0.8608752232588696,0.8882855610241059,1.0,4.656612873077393e-10,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,swap,combined_repair,64,32,1.2166038190657291,1.2103736582151252,1.222833979916333,0.8256398336742721,0.8171289159965065,0.8341507513520376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15551472735831667,0.1452830591081662,0.16574639560846716,0.0,0.0,0.0,0.39096398539145705,0.37774601466552704,0.40418195611738705,0.10118211260820067,0.09229113341981969,0.11007309179658166,0.10118211260820067,0.09229113341981969,0.11007309179658166,-0.6900938976975393,-0.7393779833275542,-0.6408098120675243,0.8078511598752596,0.7893697084169303,0.8263326113335888,1.0,4.656612873077393e-10,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,swap,identity_consistent,64,32,1.0003345662821714,0.9808986272678994,1.0197705052964434,0.43048554880484186,0.3171970732549059,0.5437740243547777,0.40625,0.2333584679492986,0.5791415320507014,0.375,0.20457595580813817,0.5454240441918619,0.0,0.0,0.0,0.75,0.5975681008746275,0.9024318991253725,0.5848811719289919,0.49370293434406093,0.676059409513923,0.0,0.0,0.0,0.5698490174773294,0.4532691175776454,0.6864289173770135,0.4963363974776308,0.3834520139821117,0.6092207809731499,0.4963363974776308,0.3834520139821117,0.6092207809731499,-0.6900938976975393,-0.7393779833275542,-0.6408098120675243,0.8078511598752596,0.7893697084169303,0.8263326113335888,1.0,4.656612873077393e-10,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,swap,observable_repair,64,32,1.2053361806276501,1.2000648565999872,1.210607504655313,0.8177897060326187,0.8082118299012677,0.8273675821639697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14943761850660908,0.1396047569102404,0.15927048010297776,0.0,0.0,0.0,0.38754647459503117,0.37509478735890134,0.399998161831161,0.109032240249854,0.0989321042165557,0.1191323762831523,0.109032240249854,0.0989321042165557,0.1191323762831523,-0.6900938976975393,-0.7393779833275542,-0.6408098120675243,0.8078511598752596,0.7893697084169303,0.8263326113335888,1.0,4.656612873077393e-10,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,swap,oracle,64,32,0.9268219462824727,0.9244719299030097,0.9291719626619357,0.9268219462824727,0.9244719299030097,0.9291719626619357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18526342752241454,0.17193223706199146,0.19859461798283762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6900938976975393,-0.7393779833275542,-0.6408098120675243,0.8078511598752596,0.7893697084169303,0.8263326113335888,1.0,4.656612873077393e-10,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,swap,random,64,32,0.5734019871708083,0.49157597224071065,0.6552280021009058,0.6881197669864425,0.5821323065970224,0.7941072273758626,0.1875,0.05009974292177877,0.32490025707822123,0.125,0.008578213988684608,0.2414217860113154,0.03125,-0.03,0.0925,0.09375,-0.008858862331829115,0.19635886233182911,0.22814426018544962,0.1689641207111237,0.2873243996597755,0.0,0.0,0.0,-0.1147177798156343,-0.2938629632719879,0.06442740364071928,0.2387021792960302,0.13215942759585658,0.3452449309962038,0.2387021792960302,0.13215942759585658,0.3452449309962038,-0.6900938976975393,-0.7393779833275542,-0.6408098120675243,0.8078511598752596,0.7893697084169303,0.8263326113335888,1.0,4.656612873077393e-10,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,swap,raw,64,32,1.2008822388811322,1.1753739772780796,1.2263905004841849,0.017788673799012528,-0.0018597396470542739,0.037437087245079326,1.0,1.0,1.0,0.71875,0.5604756936569075,0.8770243063430925,0.71875,0.5604756936569075,0.8770243063430925,0.3125,0.14933140027724737,0.47566859972275266,0.34372863163280065,0.2513084453890747,0.4361488178765266,0.0,0.0,0.0,1.1830935650821197,1.143411104900525,1.2227760252637143,0.9090332724834601,0.8887715881634851,0.9292949568034351,0.9090332724834601,0.8887715881634851,0.9292949568034351,-0.6900938976975393,-0.7393779833275542,-0.6408098120675243,0.8078511598752596,0.7893697084169303,0.8263326113335888,1.0,4.656612873077393e-10,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,swap,targeted_probe,64,32,0.8234250766643285,0.8060345347834086,0.8408156185452484,0.335470650059304,0.2413753144346201,0.42956598568398785,0.75,0.5975681008746275,0.9024318991253725,0.625,0.45457595580813814,0.7954240441918619,0.0,0.0,0.0,0.0,0.0,0.0,0.14678146287518873,0.13729242316571733,0.15627050258466013,0.0,0.0,0.0,0.4879544266050245,0.3913559385152795,0.5845529146947696,0.5913512962231686,0.49667813665491123,0.686024455791426,0.5913512962231686,0.49667813665491123,0.686024455791426,-0.6900938976975393,-0.7393779833275542,-0.6408098120675243,0.8078511598752596,0.7893697084169303,0.8263326113335888,1.0,4.656612873077393e-10,support_covered,False,True,fixed_predeclared,-1,0
