experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
F_high_n_stress,raw,random,64,7,60,0.37674803965019665,0.5179020686555681,0.0,0.0,0.0,1.0,0.8503990346645391,0.0,-0.14115402900537144,0.6874821601716251,0.42324376703128963,0.8939100765445052,0.37600800788893707,0.37600800788893707,-0.3837129525498407,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,raw,oracle,64,7,45,0.8939100765445052,0.8939100765445052,0.0,0.0,0.0,0.0,0.1395649887528363,0.0,0.0,0.6874821601716251,0.42324376703128963,0.8939100765445052,0.0,0.0,-0.3837129525498407,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,occlusion,raw,64,7,1,1.2375661132355018,0.0,1.0,1.0,1.0,0.0,0.24643709388020255,1.0,1.2375661132355018,0.6659396429562581,0.4584375276745347,0.9043546814878567,0.9043546814878567,0.9043546814878567,-0.14737610212042346,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,occlusion,identity_consistent,64,7,63,0.9272963498540645,0.0,1.0,0.0,0.0,1.0,0.7102979447569232,1.0,0.9272963498540645,0.6659396429562581,0.4584375276745347,0.9043546814878567,0.9043546814878567,0.9043546814878567,-0.14737610212042346,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,occlusion,targeted_probe,64,7,3,0.787572526833036,0.7413786888957934,0.0,0.0,0.0,0.0,0.14061893229190747,0.0,0.04619383793724263,0.6659396429562581,0.4584375276745347,0.9043546814878567,0.1629759925920633,0.1629759925920633,-0.14737610212042346,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,combined_repair,64,7,42,1.171246800510135,0.8985611786215377,0.0,0.0,0.0,0.0,0.18658495726716448,0.0,0.27268562188859735,0.6659396429562581,0.4584375276745347,0.9043546814878567,0.005793502866318967,0.005793502866318967,-0.14737610212042346,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,observable_repair,64,7,42,1.1637661977917393,0.8985611786215377,0.0,0.0,0.0,0.0,0.18658495726716448,0.0,0.26520501917020156,0.6659396429562581,0.4584375276745347,0.9043546814878567,0.005793502866318967,0.005793502866318967,-0.14737610212042346,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,random,64,7,60,0.429275419102036,0.5571181653896484,0.0,0.0,0.0,1.0,0.694440609245126,0.0,-0.12784274628761244,0.6659396429562581,0.4584375276745347,0.9043546814878567,0.34723651609820827,0.34723651609820827,-0.14737610212042346,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,occlusion,oracle,64,7,40,0.9043546814878567,0.9043546814878567,0.0,0.0,0.0,0.0,0.25478303971263333,0.0,0.0,0.6659396429562581,0.4584375276745347,0.9043546814878567,0.0,0.0,-0.14737610212042346,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,hidden_property,raw,64,7,61,1.1240256858673916,0.11555024613227771,1.0,1.0,0.0,1.0,0.7064393291132719,0.0,1.0084754397351139,0.6019510915785746,0.6390154560800385,0.9249382096508676,0.8093879635185899,0.8093879635185899,-0.4089402757978974,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,hidden_property,identity_consistent,64,7,9,1.0457147554671327,0.7058985028824605,0.0,0.0,0.0,1.0,0.7798021033325824,0.0,0.3398162525846722,0.6019510915785746,0.6390154560800385,0.9249382096508676,0.21903970676840712,0.21903970676840712,-0.4089402757978974,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,targeted_probe,64,7,16,1.0805085803016161,0.2561877828273709,1.0,1.0,0.0,0.0,0.1160748754682351,0.0,0.8243207974742452,0.6019510915785746,0.6390154560800385,0.9249382096508676,0.6687504268234967,0.6687504268234967,-0.4089402757978974,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,combined_repair,64,7,36,1.3573701917359458,0.8182600476056274,0.0,0.0,0.0,0.0,0.11662884033888563,0.0,0.5391101441303183,0.6019510915785746,0.6390154560800385,0.9249382096508676,0.10667816204524017,0.10667816204524017,-0.4089402757978974,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,observable_repair,64,7,36,1.2370656728482072,0.8182600476056274,0.0,0.0,0.0,0.0,0.11662884033888563,0.0,0.4188056252425798,0.6019510915785746,0.6390154560800385,0.9249382096508676,0.10667816204524017,0.10667816204524017,-0.4089402757978974,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,random,64,7,60,0.38404561335996046,0.7233773848649772,0.0,0.0,0.0,0.0,0.21637600963798986,0.0,-0.3393317715050167,0.6019510915785746,0.6390154560800385,0.9249382096508676,0.20156082478589044,0.20156082478589044,-0.4089402757978974,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,hidden_property,oracle,64,7,30,0.9249382096508676,0.9249382096508676,0.0,0.0,0.0,0.0,0.0665511045706166,0.0,0.0,0.6019510915785746,0.6390154560800385,0.9249382096508676,0.0,0.0,-0.4089402757978974,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,swap,raw,64,7,41,1.207438100469643,0.0,1.0,0.0,1.0,0.0,0.14342422840383326,0.0,1.207438100469643,0.6560497717476987,0.5921370227334015,0.9199669456375222,0.9199669456375222,0.9199669456375222,-0.4677585352933803,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,swap,identity_consistent,64,7,26,1.1234113583023033,0.5719072417410336,0.0,0.0,0.0,1.0,0.7860854561869228,0.0,0.5515041165612697,0.6560497717476987,0.5921370227334015,0.9199669456375222,0.34805970389648866,0.34805970389648866,-0.4677585352933803,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,swap,targeted_probe,64,7,14,0.8220573105321074,0.20306452305880024,1.0,1.0,0.0,0.0,0.16537987825924025,0.0,0.6189927874733072,0.6560497717476987,0.5921370227334015,0.9199669456375222,0.7169024225787219,0.7169024225787219,-0.4677585352933803,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,swap,combined_repair,64,7,8,1.2010084847224831,0.8186994750050451,0.0,0.0,0.0,0.0,0.16755990578494678,0.0,0.382309009717438,0.6560497717476987,0.5921370227334015,0.9199669456375222,0.1012674706324771,0.1012674706324771,-0.4677585352933803,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,swap,observable_repair,64,7,8,1.188503500943039,0.8186994750050451,0.0,0.0,0.0,0.0,0.16755990578494678,0.0,0.3698040259379938,0.6560497717476987,0.5921370227334015,0.9199669456375222,0.1012674706324771,0.1012674706324771,-0.4677585352933803,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,swap,random,64,7,60,0.5379963612124016,0.8983287463236698,0.0,0.0,0.0,0.0,0.15567088187965625,0.0,-0.3603323851112682,0.6560497717476987,0.5921370227334015,0.9199669456375222,0.02163819931385247,0.02163819931385247,-0.4677585352933803,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,swap,oracle,64,7,15,0.9199669456375222,0.9199669456375222,0.0,0.0,0.0,0.0,0.18659637755606404,0.0,0.0,0.6560497717476987,0.5921370227334015,0.9199669456375222,0.0,0.0,-0.4677585352933803,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,merge_split,raw,64,7,50,1.2626793167260477,0.0,1.0,0.0,1.0,1.0,0.7008598317488862,0.0,1.2626793167260477,0.656768830659309,0.5613869415727667,0.9393123666340351,0.9393123666340351,0.9393123666340351,-0.624491533153849,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,merge_split,identity_consistent,64,7,8,1.0688758502944378,0.5599953668856249,0.0,0.0,0.0,1.0,0.7517058925369016,0.0,0.5088804834088129,0.656768830659309,0.5613869415727667,0.9393123666340351,0.37931699974841016,0.37931699974841016,-0.624491533153849,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,merge_split,targeted_probe,64,7,17,0.773191705623028,0.13871167107608615,1.0,1.0,0.0,0.0,0.15916781519262094,0.0,0.6344800345469418,0.656768830659309,0.5613869415727667,0.9393123666340351,0.8006006955579489,0.8006006955579489,-0.624491533153849,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,merge_split,combined_repair,64,7,15,1.1893418794777244,0.9140031056682152,0.0,0.0,0.0,0.0,0.058135871111566914,0.0,0.2753387738095092,0.656768830659309,0.5613869415727667,0.9393123666340351,0.02530926096581987,0.02530926096581987,-0.624491533153849,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,merge_split,observable_repair,64,7,21,1.1932131908777308,0.8342188806433695,0.0,0.0,0.0,0.0,0.1952714720456001,0.0,0.35899431023436135,0.656768830659309,0.5613869415727667,0.9393123666340351,0.10509348599066559,0.10509348599066559,-0.624491533153849,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,merge_split,random,64,7,60,0.5475557248141284,0.8655524385830881,0.0,0.0,0.0,0.0,0.1721034485245395,0.0,-0.31799671376895966,0.656768830659309,0.5613869415727667,0.9393123666340351,0.073759928050947,0.073759928050947,-0.624491533153849,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,merge_split,oracle,64,7,25,0.9393123666340351,0.9393123666340351,0.0,0.0,0.0,0.0,0.0828310450822331,0.0,0.0,0.656768830659309,0.5613869415727667,0.9393123666340351,0.0,0.0,-0.624491533153849,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,raw,raw,64,8,28,1.35,0.0,1.0,1.0,1.0,1.0,0.734073889050575,1.0,1.35,0.7931089450426638,0.3185471016205482,0.912087168161905,0.912087168161905,0.912087168161905,-0.5432365394514367,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,raw,identity_consistent,64,8,30,1.0630618242596481,0.6610596022406254,0.0,0.0,0.0,1.0,0.735913583028818,0.0,0.4020022220190227,0.7931089450426638,0.3185471016205482,0.912087168161905,0.2510275659212796,0.2510275659212796,-0.5432365394514367,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,raw,targeted_probe,64,8,60,1.1017443392753703,0.20611830553327395,1.0,1.0,0.0,0.0,0.17356534306568241,1.0,0.8956260337420964,0.7931089450426638,0.3185471016205482,0.912087168161905,0.7059688626286311,0.7059688626286311,-0.5432365394514367,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,raw,combined_repair,64,8,37,1.3376723648516673,0.912087168161905,0.0,0.0,0.0,0.0,0.18637147311505076,0.0,0.42558519668976225,0.7931089450426638,0.3185471016205482,0.912087168161905,0.0,0.0,-0.5432365394514367,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,raw,observable_repair,64,8,37,1.2164869869220392,0.912087168161905,0.0,0.0,0.0,0.0,0.18637147311505076,0.0,0.3043998187601341,0.7931089450426638,0.3185471016205482,0.912087168161905,0.0,0.0,-0.5432365394514367,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,raw,random,64,8,60,1.020534096569507,0.20611830553327395,1.0,1.0,0.0,0.0,0.17356534306568241,1.0,0.8144157910362332,0.7931089450426638,0.3185471016205482,0.912087168161905,0.7059688626286311,0.7059688626286311,-0.5432365394514367,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,raw,oracle,64,8,37,0.912087168161905,0.912087168161905,0.0,0.0,0.0,0.0,0.18637147311505076,0.0,0.0,0.7931089450426638,0.3185471016205482,0.912087168161905,0.0,0.0,-0.5432365394514367,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,occlusion,raw,64,8,12,1.2316593366271118,0.0,1.0,1.0,1.0,0.0,0.25647623302244466,1.0,1.2316593366271118,0.7006904590916493,0.4856535575839207,0.9225859316722925,0.9225859316722925,0.9225859316722925,-0.5054743601245326,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,occlusion,identity_consistent,64,8,11,1.0527262406657751,0.7143031713290793,0.0,0.0,0.0,1.0,0.6796424140165973,0.0,0.33842306933669586,0.7006904590916493,0.4856535575839207,0.9225859316722925,0.20828276034321325,0.20828276034321325,-0.5054743601245326,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,occlusion,targeted_probe,64,8,38,0.781803917458096,0.7984636796119806,0.0,0.0,0.0,0.0,0.18651377627797383,0.0,-0.01665976215388465,0.7006904590916493,0.4856535575839207,0.9225859316722925,0.12412225206031191,0.12412225206031191,-0.5054743601245326,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,combined_repair,64,8,38,1.2267898256432046,0.7984636796119806,0.0,0.0,0.0,0.0,0.18651377627797383,0.0,0.428326146031224,0.7006904590916493,0.4856535575839207,0.9225859316722925,0.12412225206031191,0.12412225206031191,-0.5054743601245326,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,observable_repair,64,8,38,1.207410458199875,0.7984636796119806,0.0,0.0,0.0,0.0,0.18651377627797383,0.0,0.4089467785878944,0.7006904590916493,0.4856535575839207,0.9225859316722925,0.12412225206031191,0.12412225206031191,-0.5054743601245326,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,random,64,8,60,0.9197221532257612,0.111820277897236,1.0,1.0,0.0,0.0,0.12957881753844772,1.0,0.8079018753285252,0.7006904590916493,0.4856535575839207,0.9225859316722925,0.8107656537750565,0.8107656537750565,-0.5054743601245326,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,occlusion,oracle,64,8,40,0.9225859316722925,0.9225859316722925,0.0,0.0,0.0,0.0,0.2469272409847133,0.0,0.0,0.7006904590916493,0.4856535575839207,0.9225859316722925,0.0,0.0,-0.5054743601245326,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,hidden_property,raw,64,8,24,1.2057579297957102,0.0,1.0,1.0,1.0,1.0,0.7718921797677747,0.0,1.2057579297957102,0.6277475015575373,0.652427292572231,0.9199032246427706,0.9199032246427706,0.9199032246427706,-0.7110277122624572,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,hidden_property,identity_consistent,64,8,52,0.9708843171638191,0.7234037042931626,0.0,0.0,0.0,1.0,0.709093455225261,0.0,0.24748061287065648,0.6277475015575373,0.652427292572231,0.9199032246427706,0.19649952034960805,0.19649952034960805,-0.7110277122624572,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,targeted_probe,64,8,0,1.1082015744695342,0.8594883545568175,0.0,0.0,0.0,0.0,0.15413585074221964,0.0,0.24871321991271667,0.6277475015575373,0.652427292572231,0.9199032246427706,0.06041487008595314,0.06041487008595314,-0.7110277122624572,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,combined_repair,64,8,62,1.3368007799978772,0.874030238489456,0.0,0.0,0.0,0.0,0.2026578522133473,0.0,0.4627705415084211,0.6277475015575373,0.652427292572231,0.9199032246427706,0.04587298615331459,0.04587298615331459,-0.7110277122624572,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,observable_repair,64,8,62,1.2145844192084145,0.874030238489456,0.0,0.0,0.0,0.0,0.2026578522133473,0.0,0.3405541807189585,0.6277475015575373,0.652427292572231,0.9199032246427706,0.04587298615331459,0.04587298615331459,-0.7110277122624572,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,random,64,8,60,0.7501034815905789,0.7745850801545595,0.0,0.0,0.0,1.0,0.7726378852785212,0.0,-0.024481598563980578,0.6277475015575373,0.652427292572231,0.9199032246427706,0.14531814448821112,0.14531814448821112,-0.7110277122624572,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,hidden_property,oracle,64,8,59,0.9199032246427706,0.9199032246427706,0.0,0.0,0.0,0.0,0.166631409572472,0.0,0.0,0.6277475015575373,0.652427292572231,0.9199032246427706,0.0,0.0,-0.7110277122624572,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,swap,raw,64,8,35,1.1616604727710558,0.0,1.0,1.0,1.0,0.0,0.17721228552585205,0.0,1.1616604727710558,0.6742282133563235,0.5486564756514356,0.9313464611176273,0.9313464611176273,0.9313464611176273,-0.6095559326520874,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,swap,identity_consistent,64,8,30,0.9323764955305766,0.7524971645901881,0.0,0.0,0.0,1.0,0.775656603820538,0.0,0.17987933094038844,0.6742282133563235,0.5486564756514356,0.9313464611176273,0.1788492965274392,0.1788492965274392,-0.6095559326520874,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,swap,targeted_probe,64,8,58,0.8439495888945163,0.1998704491677969,1.0,1.0,0.0,0.0,0.1649960125429503,0.0,0.6440791397267194,0.6742282133563235,0.5486564756514356,0.9313464611176273,0.7314760119498305,0.7314760119498305,-0.6095559326520874,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,swap,combined_repair,64,8,9,1.2107293973267281,0.7908909170901295,0.0,0.0,0.0,0.0,0.1363652190210529,0.0,0.41983848023659864,0.6742282133563235,0.5486564756514356,0.9313464611176273,0.14045554402749783,0.14045554402749783,-0.6095559326520874,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,swap,observable_repair,64,8,9,1.1986165595363667,0.7908909170901295,0.0,0.0,0.0,0.0,0.1363652190210529,0.0,0.4077256424462372,0.6742282133563235,0.5486564756514356,0.9313464611176273,0.14045554402749783,0.14045554402749783,-0.6095559326520874,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,swap,random,64,8,60,0.9891470699989274,0.18992511953345895,1.0,0.0,0.0,0.0,0.1882489682744658,0.0,0.7992219504654685,0.6742282133563235,0.5486564756514356,0.9313464611176273,0.7414213415841684,0.7414213415841684,-0.6095559326520874,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,swap,oracle,64,8,50,0.9313464611176273,0.9313464611176273,0.0,0.0,0.0,0.0,0.21940421241335398,0.0,0.0,0.6742282133563235,0.5486564756514356,0.9313464611176273,0.0,0.0,-0.6095559326520874,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,merge_split,raw,64,8,20,1.2074143398608348,0.0,1.0,1.0,1.0,0.0,0.18901549787195904,0.0,1.2074143398608348,0.6404198678580709,0.6187489687467358,0.9304860596531068,0.9304860596531068,0.9304860596531068,-0.7756682247038725,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,merge_split,identity_consistent,64,8,18,1.018385499633691,0.7020366694652539,0.0,0.0,0.0,1.0,0.7296779558677442,0.0,0.31634883016843707,0.6404198678580709,0.6187489687467358,0.9304860596531068,0.22844939018785293,0.22844939018785293,-0.7756682247038725,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,merge_split,targeted_probe,64,8,32,0.724146863592701,0.8140952262408393,0.0,0.0,0.0,0.0,0.14723781488417276,0.0,-0.08994836264813832,0.6404198678580709,0.6187489687467358,0.9304860596531068,0.11639083341226752,0.11639083341226752,-0.7756682247038725,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,merge_split,combined_repair,64,8,30,1.207956474294003,0.8284914997357472,0.0,0.0,0.0,0.0,0.17829158025332426,0.0,0.3794649745582558,0.6404198678580709,0.6187489687467358,0.9304860596531068,0.10199455991735962,0.10199455991735962,-0.7756682247038725,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,merge_split,observable_repair,64,8,30,1.1930822167609667,0.8284914997357472,0.0,0.0,0.0,0.0,0.17829158025332426,0.0,0.3645907170252195,0.6404198678580709,0.6187489687467358,0.9304860596531068,0.10199455991735962,0.10199455991735962,-0.7756682247038725,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,merge_split,random,64,8,60,0.7907029218812266,0.2687972041569388,1.0,1.0,0.0,0.0,0.20318565483863618,0.0,0.5219057177242878,0.6404198678580709,0.6187489687467358,0.9304860596531068,0.661688855496168,0.661688855496168,-0.7756682247038725,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,merge_split,oracle,64,8,54,0.9304860596531068,0.9304860596531068,0.0,0.0,0.0,0.0,0.15153478245845683,0.0,0.0,0.6404198678580709,0.6187489687467358,0.9304860596531068,0.0,0.0,-0.7756682247038725,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,raw,raw,64,9,33,1.289224649855461,0.0,1.0,0.0,1.0,1.0,0.7059808515647001,1.0,1.289224649855461,0.7628956958799691,0.3316174428095873,0.8940507038484772,0.8940507038484772,0.8940507038484772,-0.113373729141482,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,raw,identity_consistent,64,9,41,1.005353460504993,0.0,1.0,0.0,0.0,1.0,0.7206731600071294,1.0,1.005353460504993,0.7628956958799691,0.3316174428095873,0.8940507038484772,0.8940507038484772,0.8940507038484772,-0.113373729141482,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,raw,targeted_probe,64,9,17,1.0563432670201347,0.12196805174596845,1.0,1.0,0.0,0.0,0.14531355144287822,1.0,0.9343752152741662,0.7628956958799691,0.3316174428095873,0.8940507038484772,0.7720826521025087,0.7720826521025087,-0.113373729141482,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,raw,combined_repair,64,9,0,1.3418671131658635,0.8940507038484772,0.0,0.0,0.0,0.0,0.15159274480915735,0.0,0.4478164093173863,0.7628956958799691,0.3316174428095873,0.8940507038484772,0.0,0.0,-0.113373729141482,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,raw,observable_repair,64,9,0,1.2224014056591097,0.8940507038484772,0.0,0.0,0.0,0.0,0.15159274480915735,0.0,0.32835070181063253,0.7628956958799691,0.3316174428095873,0.8940507038484772,0.0,0.0,-0.113373729141482,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,raw,random,64,9,52,0.4301162267051832,0.7825708862541408,0.0,0.0,0.0,0.0,0.14763166169845054,0.0,-0.35245465954895766,0.7628956958799691,0.3316174428095873,0.8940507038484772,0.11147981759433634,0.11147981759433634,-0.113373729141482,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,raw,oracle,64,9,0,0.8940507038484772,0.8940507038484772,0.0,0.0,0.0,0.0,0.15159274480915735,0.0,0.0,0.7628956958799691,0.3316174428095873,0.8940507038484772,0.0,0.0,-0.113373729141482,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,occlusion,raw,64,9,12,1.134049847941207,0.0,1.0,1.0,1.0,0.0,0.1314898406802062,1.0,1.134049847941207,0.6724246228759782,0.44290520934049193,0.9257125570157159,0.9257125570157159,0.9257125570157159,-0.5162613977971439,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,occlusion,identity_consistent,64,9,41,0.9272547676157853,0.6501503419749007,0.0,0.0,0.0,1.0,0.6977773606079012,0.0,0.27710442564088456,0.6724246228759782,0.44290520934049193,0.9257125570157159,0.27556221504081513,0.27556221504081513,-0.5162613977971439,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,occlusion,targeted_probe,64,9,15,0.7383072861503093,0.07696753068748116,1.0,1.0,0.0,0.0,0.18645950349679247,1.0,0.6613397554628281,0.6724246228759782,0.44290520934049193,0.9257125570157159,0.8487450263282347,0.8487450263282347,-0.5162613977971439,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,combined_repair,64,9,27,1.1825374515389135,0.8788481093401832,0.0,0.0,0.0,0.0,0.15527615037086664,0.0,0.30368934219873034,0.6724246228759782,0.44290520934049193,0.9257125570157159,0.04686444767553266,0.04686444767553266,-0.5162613977971439,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,observable_repair,64,9,27,1.1742334530953193,0.8788481093401832,0.0,0.0,0.0,0.0,0.15527615037086664,0.0,0.29538534375513614,0.6724246228759782,0.44290520934049193,0.9257125570157159,0.04686444767553266,0.04686444767553266,-0.5162613977971439,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,occlusion,random,64,9,52,0.6287675824794261,0.6774150942324658,0.0,0.0,0.0,1.0,0.7589980757096534,0.0,-0.04864751175303972,0.6724246228759782,0.44290520934049193,0.9257125570157159,0.24829746278325004,0.24829746278325004,-0.5162613977971439,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,occlusion,oracle,64,9,11,0.9257125570157159,0.9257125570157159,0.0,0.0,0.0,0.0,0.22210486596130444,0.0,0.0,0.6724246228759782,0.44290520934049193,0.9257125570157159,0.0,0.0,-0.5162613977971439,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,hidden_property,raw,64,9,50,0.8812886942652973,0.6997400208799447,0.0,0.0,0.0,1.0,0.7189668578114146,0.0,0.18154867338535263,0.587585445758437,0.6875597538986642,0.9100727008829304,0.21033268000298566,0.21033268000298566,-0.1466379068457023,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,hidden_property,identity_consistent,64,9,50,1.0815366942652973,0.6997400208799447,0.0,0.0,0.0,1.0,0.7189668578114146,0.0,0.3817966733853526,0.587585445758437,0.6875597538986642,0.9100727008829304,0.21033268000298566,0.21033268000298566,-0.1466379068457023,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,targeted_probe,64,9,6,1.0859778027391085,0.8789900590183596,0.0,0.0,0.0,0.0,0.18391304334161984,0.0,0.2069877437207489,0.587585445758437,0.6875597538986642,0.9100727008829304,0.03108264186457077,0.03108264186457077,-0.1466379068457023,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,combined_repair,64,9,22,1.3457882995843904,0.8519414197433516,0.0,0.0,0.0,0.0,0.06904026283106782,0.0,0.4938468798410388,0.587585445758437,0.6875597538986642,0.9100727008829304,0.05813128113957877,0.05813128113957877,-0.1466379068457023,oracle_upper_bound,False,True,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,observable_repair,64,9,22,1.2302404996007488,0.8519414197433516,0.0,0.0,0.0,0.0,0.06904026283106782,0.0,0.3782990798573972,0.587585445758437,0.6875597538986642,0.9100727008829304,0.05813128113957877,0.05813128113957877,-0.1466379068457023,support_covered,False,True,fixed_predeclared,-1,0
F_high_n_stress,hidden_property,random,64,9,52,0.6044152826596204,0.8784813051351745,0.0,0.0,0.0,0.0,0.15834260090326358,0.0,-0.2740660224755541,0.587585445758437,0.6875597538986642,0.9100727008829304,0.031591395747755824,0.031591395747755824,-0.1466379068457023,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,hidden_property,oracle,64,9,8,0.9100727008829304,0.9100727008829304,0.0,0.0,0.0,0.0,0.17808359562169895,0.0,0.0,0.587585445758437,0.6875597538986642,0.9100727008829304,0.0,0.0,-0.1466379068457023,oracle_upper_bound,True,True,eval_oracle,-1,0
F_high_n_stress,swap,raw,64,9,53,1.35,0.0,1.0,0.0,1.0,1.0,0.7670124924607636,0.0,1.35,0.7315422708805525,0.468397622933716,0.9082794821986432,0.9082794821986432,0.9082794821986432,-0.6416383725808396,deployable_no_leak,False,False,none,-1,0
F_high_n_stress,swap,identity_consistent,64,9,29,0.9800215384820896,0.0,1.0,1.0,0.0,1.0,0.7586474171696977,0.0,0.9800215384820896,0.7315422708805525,0.468397622933716,0.9082794821986432,0.9082794821986432,0.9082794821986432,-0.6416383725808396,deployable_no_leak,False,False,fixed_predeclared,-1,0
F_high_n_stress,swap,targeted_probe,64,9,50,0.8297835164827343,0.22966779174592386,1.0,1.0,0.0,0.0,0.13576545177328495,0.0,0.6001157247368104,0.7315422708805525,0.468397622933716,0.9082794821986432,0.6786116904527193,0.6786116904527193,-0.6416383725808396,support_covered,False,True,fixed_predeclared,-1,0
