experiment,scenario,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,selected_N_mean,deployment_policy_vs_raw_gain_mean,deployment_policy_vs_stop_early_gain_mean,deployment_policy_oracle_gap_mean,deployment_policy_win_rate,deployment_policy_stop_early_win_rate,deployment_gate_actions,deployment_delegated_selectors,gate_identity_error_mean,gate_object_real_gap_mean,gate_property_entropy_mean,gate_repair_gain_mean,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
AA_deployment_gate_policy,merge_split,raw_high_n,64,16,1.1843875664895145,1.1361787711360742,1.2325963618429547,0.022219449500168496,-0.01855224438222618,0.06299114338256318,0.9375,0.815,1.06,0.75,0.5308653382050206,0.9691346617949794,0.9375,0.815,1.06,0.5,0.2469650880477821,0.753034911952218,0.44116877764141144,0.3049327681024325,0.5774047871803903,0.0,0.0,0.0,1.1621681169893459,1.0903750187187582,1.2339612152599335,0.9028090557406662,0.8611178922245049,0.9445002192568275,0.9028090557406662,0.8611178922245049,0.9445002192568275,-0.5232887620042685,-0.6071543533318225,-0.43942317067671455,64.0,0.811374225819717,0.45871491443645607,0.0914348299209492,1.0,0.9375,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.1621681169893459,0.44116877764141144,0.8106334269596596,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,merge_split,stop_early_raw,64,16,0.8605419596737165,0.7900841253425799,0.9309997940048531,0.3748787608834294,0.2182239755695029,0.5315335461973559,0.25,0.03086533820502063,0.46913466179497937,0.0625,-0.06,0.185,0.625,0.38,0.87,0.25,0.03086533820502063,0.46913466179497937,0.3218936598850299,0.19989141583404035,0.4438959039360194,0.0,0.0,0.0,0.485663198790287,0.2661689720741769,0.7051574255063972,0.5075233532092367,0.3549884515791752,0.6600582548392981,0.5075233532092367,0.3549884515791752,0.6600582548392981,0.0,0.0,0.0,4.0,0.811374225819717,0.45871491443645607,0.0914348299209492,1.0,0.9375,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.1621681169893459,0.44116877764141144,0.8106334269596596,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,occlusion,gate_policy,64,16,1.181944728169498,1.1313049105428152,1.2325845457961806,0.7880296839171549,0.6941779427497519,0.8818814250845579,0.0625,-0.06,0.185,0.0625,-0.06,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.16795458985911083,0.15528965497751931,0.18061952474070234,0.0625,-0.06,0.185,0.393915044252343,0.3466050571923356,0.44122503131235047,0.13859692832806067,0.04504149021189678,0.23215236644422454,0.13859692832806067,0.04504149021189678,0.23215236644422454,-0.5033097694389304,-0.615805026187498,-0.3908145126903627,64.0,0.772529558684457,0.6349270225209913,0.1385969283280607,0.9375,1.0,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.2125866056144694,0.4411085369592986,0.8199680079294374,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,occlusion,oracle,64,16,0.9266266122452156,0.9236621823377159,0.9295910421527153,0.9266266122452156,0.9236621823377159,0.9295910421527153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18144510336765607,0.1650143000973251,0.19787590663798704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5033097694389304,-0.615805026187498,-0.3908145126903627,64.0,0.772529558684457,0.6349270225209913,0.1385969283280607,0.9375,1.0,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.2125866056144694,0.4411085369592986,0.8199680079294374,oracle_upper_bound,True,True,eval_oracle,-1,0
AA_deployment_gate_policy,occlusion,raw_high_n,64,16,1.2280867308471675,1.1810117770670838,1.275161684627251,0.015500125232697875,-0.014880120223389963,0.04588037068878571,0.9375,0.815,1.06,0.6875,0.45293035859969716,0.9220696414003029,0.9375,0.815,1.06,0.5,0.2469650880477821,0.753034911952218,0.4411085369592986,0.29904773641838384,0.5831693375002134,0.9375,0.815,1.06,1.2125866056144694,1.1465249226552292,1.2786482885737096,0.9111264870125177,0.8803070018638458,0.9419459721611897,0.9111264870125177,0.8803070018638458,0.9419459721611897,-0.5033097694389304,-0.615805026187498,-0.3908145126903627,64.0,0.772529558684457,0.6349270225209913,0.1385969283280607,0.9375,1.0,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.2125866056144694,0.4411085369592986,0.8199680079294374,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,occlusion,stop_early_raw,64,16,0.9524362409288734,0.897524085153647,1.0073483967040997,0.15310266139616363,0.03692680661621174,0.26927851617611553,0.8125,0.6149746851666855,1.0100253148333145,0.6875,0.45293035859969716,0.9220696414003029,0.3125,0.07793035859969716,0.5470696414003029,0.375,0.13,0.62,0.39982330675242694,0.25496132220130774,0.5446852913035461,0.8125,0.6149746851666855,1.0100253148333145,0.7993335795327097,0.6445251174670318,0.9541420415983876,0.5058149623751739,0.3344739223097244,0.6771560024406234,0.5058149623751739,0.3344739223097244,0.6771560024406234,0.0,0.0,0.0,4.0,0.772529558684457,0.6349270225209913,0.1385969283280607,0.9375,1.0,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.2125866056144694,0.4411085369592986,0.8199680079294374,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,raw,gate_policy,64,16,1.3375185491743657,1.3256736683990098,1.3493634299497217,0.8803086375224858,0.863584667097464,0.8970326079475076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14328098717498203,0.1256033437751704,0.16095863057479365,0.0,0.0,0.0,0.45720991165187996,0.4407376033926716,0.47368221991108833,0.02447014926058396,0.012049770454480942,0.03689052806668698,0.02447014926058396,0.012049770454480942,0.03689052806668698,-0.38421557779760157,-0.46273546044680297,-0.30569569514840017,64.0,0.8803086375224858,0.6184706974266492,0.024470149260583995,1.0,0.9375,block_high_n:16,combined_repair:16,1.0,1.3004344649784336,0.7171527983679122,0.8803086375224858,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,raw,oracle,64,16,0.9047787867830698,0.8968252051248264,0.9127323684413131,0.9047787867830698,0.8968252051248264,0.9127323684413131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17743395617843336,0.16314961975525397,0.19171829260161274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38421557779760157,-0.46273546044680297,-0.30569569514840017,64.0,0.8803086375224858,0.6184706974266492,0.024470149260583995,1.0,0.9375,block_high_n:16,combined_repair:16,1.0,1.3004344649784336,0.7171527983679122,0.8803086375224858,oracle_upper_bound,True,True,eval_oracle,-1,0
AA_deployment_gate_policy,raw,raw_high_n,64,16,1.3004344649784336,1.2741587874326676,1.3267101425241996,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.5308653382050206,0.9691346617949794,1.0,1.0,1.0,1.0,1.0,1.0,0.7171527983679122,0.7000631603949435,0.7342424363408809,1.0,1.0,1.0,1.3004344649784336,1.2741587874326676,1.3267101425241996,0.9047787867830698,0.8968252051248264,0.9127323684413131,0.9047787867830698,0.8968252051248264,0.9127323684413131,-0.38421557779760157,-0.46273546044680297,-0.30569569514840017,64.0,0.8803086375224858,0.6184706974266492,0.024470149260583995,1.0,0.9375,block_high_n:16,combined_repair:16,1.0,1.3004344649784336,0.7171527983679122,0.8803086375224858,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,raw,stop_early_raw,64,16,0.9660524878532314,0.8675137957358463,1.0645911799706165,0.2618379400958366,0.10731628355046982,0.41635959664120337,0.625,0.38,0.87,0.625,0.38,0.87,0.5,0.2469650880477821,0.753034911952218,0.4375,0.18644970623398982,0.6885502937660102,0.4068441209954765,0.2767080160095656,0.5369802259813874,0.625,0.38,0.87,0.7042145477573948,0.46119310597506946,0.9472359895397201,0.5161801625090517,0.3740124721231879,0.6583478528949156,0.5161801625090517,0.3740124721231879,0.6583478528949156,0.0,0.0,0.0,4.0,0.8803086375224858,0.6184706974266492,0.024470149260583995,1.0,0.9375,block_high_n:16,combined_repair:16,1.0,1.3004344649784336,0.7171527983679122,0.8803086375224858,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,swap,gate_policy,64,16,1.1893818983108218,1.1468142759512476,1.2319495206703959,0.7955469446236997,0.7149742650590913,0.876119624188308,0.0625,-0.06,0.185,0.0625,-0.06,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.14507055127961596,0.12869678850878152,0.1614443140504504,0.0,0.0,0.0,0.39383495368712196,0.3480518045686539,0.43961810280559,0.13200658500454981,0.05077259731659518,0.21324057269250446,0.13200658500454981,0.05077259731659518,0.21324057269250446,-0.5208602306240036,-0.5925458306489347,-0.44917463059907237,64.0,0.7226632266199514,0.5454259117887921,0.13200658500454976,0.9375,0.9375,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.0924738785819854,0.4511446857783347,0.7660002297256028,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,swap,oracle,64,16,0.9275535296282494,0.9253073016519754,0.9297997576045235,0.9275535296282494,0.9253073016519754,0.9297997576045235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17535599628428414,0.15475953404215162,0.19595245852641666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5208602306240036,-0.5925458306489347,-0.44917463059907237,64.0,0.7226632266199514,0.5454259117887921,0.13200658500454976,0.9375,0.9375,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.0924738785819854,0.4511446857783347,0.7660002297256028,oracle_upper_bound,True,True,eval_oracle,-1,0
AA_deployment_gate_policy,swap,raw_high_n,64,16,1.165357596585734,1.1243630617923466,1.2063521313791212,0.07288371800374827,0.01526825425663876,0.13049918175085778,0.9375,0.815,1.06,0.875,0.7076331374893265,1.0423668625106735,0.5625,0.3114497062339898,0.8135502937660102,0.5,0.2469650880477821,0.753034911952218,0.4511446857783347,0.3117368553890156,0.5905525161676539,0.0,0.0,0.0,1.0924738785819854,1.0119929745384875,1.1729547826254834,0.8546698116245012,0.7980685788515041,0.9112710443974983,0.8546698116245012,0.7980685788515041,0.9112710443974983,-0.5208602306240036,-0.5925458306489347,-0.44917463059907237,64.0,0.7226632266199514,0.5454259117887921,0.13200658500454976,0.9375,0.9375,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.0924738785819854,0.4511446857783347,0.7660002297256028,support_covered,False,False,unspecified,-1,0
AA_deployment_gate_policy,swap,stop_early_raw,64,16,0.9405493903137863,0.8664852363941405,1.014613544233432,0.25012103283490755,0.17959575329445512,0.32064631237536,0.8125,0.6149746851666855,1.0100253148333145,0.625,0.38,0.87,0.1875,-0.01002531483331448,0.3850253148333145,0.25,0.03086533820502063,0.46913466179497937,0.3127242718723364,0.19087921025167398,0.43456933349299887,0.0,0.0,0.0,0.6904283574788788,0.5584542482123467,0.8224024667454108,0.6275979696299258,0.5525989972678623,0.7025969419919892,0.6275979696299258,0.5525989972678623,0.7025969419919892,0.0,0.0,0.0,4.0,0.7226632266199514,0.5454259117887921,0.13200658500454976,0.9375,0.9375,block_high_n:15|run_object_probe:1,combined_repair:15|targeted_probe:1,0.9375,1.0924738785819854,0.4511446857783347,0.7660002297256028,support_covered,False,False,unspecified,-1,0
