experiment,scenario,probe_cost,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,gross_selected_real_utility_mean,gross_selected_real_utility_ci_low,gross_selected_real_utility_ci_high,incurred_probe_cost_mean,incurred_probe_cost_ci_low,incurred_probe_cost_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,probe_cost_targeted_vs_raw_gain_mean,probe_cost_observable_vs_raw_gain_mean,probe_cost_combined_vs_raw_gain_mean,probe_cost_targeted_oracle_gap_mean,probe_cost_observable_oracle_gap_mean,probe_cost_combined_oracle_gap_mean,probe_cost_targeted_win_rate,probe_cost_observable_win_rate,probe_cost_combined_win_rate
V_probe_cost_sensitivity,hidden_property,0.05,combined_repair,64,48,1.3446330409743712,1.3408282708871813,1.3484378110615611,0.8383477637395588,0.8305951889037914,0.8461003385753262,0.8883477637395588,0.8805951889037914,0.8961003385753262,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15039770793871,0.13988210742759788,0.1609133084498221,0.0,0.0,0.0,0.5062852772348125,0.4975110228109209,0.5150595316587041,0.08124322668470987,0.07336406454428107,0.08912238882513868,0.08124322668470987,0.07336406454428107,0.08912238882513868,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6961355640826373,0.710391867790557,0.7115630585922712,0.09667072119434372,0.08241441748642409,0.08124322668470985,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.05,observable_repair,64,48,1.2242692121106151,1.2209766817513943,1.227561742469836,0.8371765729378445,0.8289145217354905,0.8454386241401985,0.8871765729378446,0.8789145217354906,0.8954386241401986,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14601182945490046,0.13599777866002702,0.1560258802497739,0.0,0.0,0.0,0.38709263917277065,0.37808885838040873,0.39609641996513256,0.08241441748642414,0.07403249775955131,0.09079633721329697,0.08241441748642414,0.07403249775955131,0.09079633721329697,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6961355640826373,0.710391867790557,0.7115630585922712,0.09667072119434372,0.08241441748642409,0.08124322668470985,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.05,oracle,64,48,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18361705995428598,0.17279301305417885,0.19444110685439311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6961355640826373,0.710391867790557,0.7115630585922712,0.09667072119434372,0.08241441748642409,0.08124322668470985,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.05,raw,64,48,1.0659251247817851,1.0411077507445599,1.0907424988190104,0.12678470514728754,0.08135151858083883,0.17221789171373625,0.12678470514728754,0.08135151858083883,0.17221789171373625,0.0,0.0,0.0,0.7708333333333334,0.6506724507348114,0.8909942159318553,0.5416666666666666,0.39921618586752916,0.6841171474658041,0.5,0.35705230833206336,0.6429476916679366,0.8125,0.700911493957258,0.924088506042742,0.622561129075961,0.5610117253231383,0.6841105328287836,0.0,0.0,0.0,0.9391404196344976,0.8769243163486451,1.00135652292035,0.7928062852769809,0.7469817815370194,0.8386307890169424,0.7928062852769809,0.7469817815370194,0.8386307890169424,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6961355640826373,0.710391867790557,0.7115630585922712,0.09667072119434372,0.08241441748642409,0.08124322668470985,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.05,targeted_probe,64,48,1.0713278636028951,1.0607574900974637,1.0818982371083266,0.8229202692299249,0.7877397821495812,0.8581007563102686,0.8729202692299248,0.8377397821495811,0.9081007563102685,0.049999999999999996,0.049999999999999996,0.049999999999999996,0.041666666666666664,-0.015462753823823151,0.09879608715715649,0.020833333333333332,-0.02,0.06166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.15368834488850272,0.1419573308271451,0.16541935894986035,0.0,0.0,0.0,0.2484075943729703,0.21190230468483037,0.28491288406111026,0.09667072119434376,0.06107941400488152,0.13226202838380602,0.09667072119434376,0.06107941400488152,0.13226202838380602,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6961355640826373,0.710391867790557,0.7115630585922712,0.09667072119434372,0.08241441748642409,0.08124322668470985,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.1,combined_repair,64,48,1.3446330409743712,1.3408282708871813,1.3484378110615611,0.788347763739559,0.7805951889037915,0.7961003385753264,0.8883477637395588,0.8805951889037914,0.8961003385753262,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15039770793871,0.13988210742759788,0.1609133084498221,0.0,0.0,0.0,0.5562852772348125,0.5475110228109209,0.565059531658704,0.1312432266847098,0.123364064544281,0.1391223888251386,0.1312432266847098,0.123364064544281,0.1391223888251386,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6461355640826374,0.6603918677905571,0.6615630585922714,0.14667072119434366,0.1324144174864239,0.13124322668470967,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.1,observable_repair,64,48,1.2242692121106151,1.2209766817513943,1.227561742469836,0.7871765729378447,0.7789145217354907,0.7954386241401987,0.8871765729378446,0.8789145217354906,0.8954386241401986,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14601182945490046,0.13599777866002702,0.1560258802497739,0.0,0.0,0.0,0.4370926391727705,0.4280888583804086,0.44609641996513244,0.1324144174864241,0.12403249775955127,0.14079633721329693,0.1324144174864241,0.12403249775955127,0.14079633721329693,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6461355640826374,0.6603918677905571,0.6615630585922714,0.14667072119434366,0.1324144174864239,0.13124322668470967,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.1,oracle,64,48,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18361705995428598,0.17279301305417885,0.19444110685439311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6461355640826374,0.6603918677905571,0.6615630585922714,0.14667072119434366,0.1324144174864239,0.13124322668470967,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.1,raw,64,48,1.0659251247817851,1.0411077507445599,1.0907424988190104,0.12678470514728754,0.08135151858083883,0.17221789171373625,0.12678470514728754,0.08135151858083883,0.17221789171373625,0.0,0.0,0.0,0.7708333333333334,0.6506724507348114,0.8909942159318553,0.5416666666666666,0.39921618586752916,0.6841171474658041,0.5,0.35705230833206336,0.6429476916679366,0.8125,0.700911493957258,0.924088506042742,0.622561129075961,0.5610117253231383,0.6841105328287836,0.0,0.0,0.0,0.9391404196344976,0.8769243163486451,1.00135652292035,0.7928062852769809,0.7469817815370194,0.8386307890169424,0.7928062852769809,0.7469817815370194,0.8386307890169424,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6461355640826374,0.6603918677905571,0.6615630585922714,0.14667072119434366,0.1324144174864239,0.13124322668470967,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.1,targeted_probe,64,48,1.0713278636028951,1.0607574900974637,1.0818982371083266,0.772920269229925,0.7377397821495812,0.8081007563102687,0.8729202692299248,0.8377397821495811,0.9081007563102685,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.041666666666666664,-0.015462753823823151,0.09879608715715649,0.020833333333333332,-0.02,0.06166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.15368834488850272,0.1419573308271451,0.16541935894986035,0.0,0.0,0.0,0.2984075943729702,0.2619023046848303,0.33491288406111014,0.1466707211943437,0.11107941400488147,0.18226202838380595,0.1466707211943437,0.11107941400488147,0.18226202838380595,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.6461355640826374,0.6603918677905571,0.6615630585922714,0.14667072119434366,0.1324144174864239,0.13124322668470967,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.15,combined_repair,64,48,1.3446330409743712,1.3408282708871813,1.3484378110615611,0.7383477637395588,0.7305951889037914,0.7461003385753262,0.8883477637395588,0.8805951889037914,0.8961003385753262,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15039770793871,0.13988210742759788,0.1609133084498221,0.0,0.0,0.0,0.6062852772348125,0.5975110228109209,0.6150595316587041,0.18124322668470985,0.17336406454428105,0.18912238882513865,0.18124322668470985,0.17336406454428105,0.18912238882513865,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5961355640826373,0.610391867790557,0.6115630585922712,0.1966707211943437,0.18241441748642406,0.18124322668470982,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.15,observable_repair,64,48,1.2242692121106151,1.2209766817513943,1.227561742469836,0.7371765729378446,0.7289145217354905,0.7454386241401986,0.8871765729378446,0.8789145217354906,0.8954386241401986,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14601182945490046,0.13599777866002702,0.1560258802497739,0.0,0.0,0.0,0.4870926391727706,0.4780888583804087,0.49609641996513254,0.18241441748642415,0.17403249775955132,0.19079633721329697,0.18241441748642415,0.17403249775955132,0.19079633721329697,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5961355640826373,0.610391867790557,0.6115630585922712,0.1966707211943437,0.18241441748642406,0.18124322668470982,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.15,oracle,64,48,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18361705995428598,0.17279301305417885,0.19444110685439311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5961355640826373,0.610391867790557,0.6115630585922712,0.1966707211943437,0.18241441748642406,0.18124322668470982,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.15,raw,64,48,1.0659251247817851,1.0411077507445599,1.0907424988190104,0.12678470514728754,0.08135151858083883,0.17221789171373625,0.12678470514728754,0.08135151858083883,0.17221789171373625,0.0,0.0,0.0,0.7708333333333334,0.6506724507348114,0.8909942159318553,0.5416666666666666,0.39921618586752916,0.6841171474658041,0.5,0.35705230833206336,0.6429476916679366,0.8125,0.700911493957258,0.924088506042742,0.622561129075961,0.5610117253231383,0.6841105328287836,0.0,0.0,0.0,0.9391404196344976,0.8769243163486451,1.00135652292035,0.7928062852769809,0.7469817815370194,0.8386307890169424,0.7928062852769809,0.7469817815370194,0.8386307890169424,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5961355640826373,0.610391867790557,0.6115630585922712,0.1966707211943437,0.18241441748642406,0.18124322668470982,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.15,targeted_probe,64,48,1.0713278636028951,1.0607574900974637,1.0818982371083266,0.7229202692299249,0.6877397821495812,0.7581007563102686,0.8729202692299248,0.8377397821495811,0.9081007563102685,0.15,0.15,0.15,0.041666666666666664,-0.015462753823823151,0.09879608715715649,0.020833333333333332,-0.02,0.06166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.15368834488850272,0.1419573308271451,0.16541935894986035,0.0,0.0,0.0,0.3484075943729703,0.3119023046848304,0.38491288406111024,0.19667072119434373,0.1610794140048815,0.23226202838380597,0.19667072119434373,0.1610794140048815,0.23226202838380597,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5961355640826373,0.610391867790557,0.6115630585922712,0.1966707211943437,0.18241441748642406,0.18124322668470982,1.0,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.2,combined_repair,64,48,1.3446330409743712,1.3408282708871813,1.3484378110615611,0.6883477637395589,0.6805951889037914,0.6961003385753263,0.8883477637395588,0.8805951889037914,0.8961003385753262,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15039770793871,0.13988210742759788,0.1609133084498221,0.0,0.0,0.0,0.6562852772348124,0.6475110228109209,0.665059531658704,0.23124322668470984,0.22336406454428104,0.23912238882513864,0.23124322668470984,0.22336406454428104,0.23912238882513864,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5461355640826374,0.560391867790557,0.5615630585922713,0.24667072119434363,0.232414417486424,0.23124322668470976,0.9791666666666666,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.2,observable_repair,64,48,1.2242692121106151,1.2209766817513943,1.227561742469836,0.6871765729378446,0.6789145217354906,0.6954386241401986,0.8871765729378446,0.8789145217354906,0.8954386241401986,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14601182945490046,0.13599777866002702,0.1560258802497739,0.0,0.0,0.0,0.5370926391727706,0.5280888583804088,0.5460964199651325,0.2324144174864241,0.22403249775955128,0.24079633721329693,0.2324144174864241,0.22403249775955128,0.24079633721329693,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5461355640826374,0.560391867790557,0.5615630585922713,0.24667072119434363,0.232414417486424,0.23124322668470976,0.9791666666666666,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.2,oracle,64,48,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.9195909904242686,0.9163176579344047,0.9228643229141326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18361705995428598,0.17279301305417885,0.19444110685439311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5461355640826374,0.560391867790557,0.5615630585922713,0.24667072119434363,0.232414417486424,0.23124322668470976,0.9791666666666666,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.2,raw,64,48,1.0659251247817851,1.0411077507445599,1.0907424988190104,0.12678470514728754,0.08135151858083883,0.17221789171373625,0.12678470514728754,0.08135151858083883,0.17221789171373625,0.0,0.0,0.0,0.7708333333333334,0.6506724507348114,0.8909942159318553,0.5416666666666666,0.39921618586752916,0.6841171474658041,0.5,0.35705230833206336,0.6429476916679366,0.8125,0.700911493957258,0.924088506042742,0.622561129075961,0.5610117253231383,0.6841105328287836,0.0,0.0,0.0,0.9391404196344976,0.8769243163486451,1.00135652292035,0.7928062852769809,0.7469817815370194,0.8386307890169424,0.7928062852769809,0.7469817815370194,0.8386307890169424,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5461355640826374,0.560391867790557,0.5615630585922713,0.24667072119434363,0.232414417486424,0.23124322668470976,0.9791666666666666,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.2,targeted_probe,64,48,1.0713278636028951,1.0607574900974637,1.0818982371083266,0.672920269229925,0.6377397821495812,0.7081007563102688,0.8729202692299248,0.8377397821495811,0.9081007563102685,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.041666666666666664,-0.015462753823823151,0.09879608715715649,0.020833333333333332,-0.02,0.06166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.15368834488850272,0.1419573308271451,0.16541935894986035,0.0,0.0,0.0,0.3984075943729703,0.36190230468483037,0.4349128840611102,0.24667072119434374,0.2110794140048815,0.282262028383806,0.24667072119434374,0.2110794140048815,0.282262028383806,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.5461355640826374,0.560391867790557,0.5615630585922713,0.24667072119434363,0.232414417486424,0.23124322668470976,0.9791666666666666,1.0,1.0
V_probe_cost_sensitivity,hidden_property,0.3,combined_repair,64,48,1.3446330409743712,1.3408282708871813,1.3484378110615611,0.5883477637395589,0.5805951889037915,0.5961003385753263,0.8883477637395588,0.8805951889037914,0.8961003385753262,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15039770793871,0.13988210742759788,0.1609133084498221,0.0,0.0,0.0,0.7562852772348124,0.7475110228109209,0.765059531658704,0.3312432266847098,0.323364064544281,0.33912238882513857,0.3312432266847098,0.323364064544281,0.33912238882513857,-0.5686320281516672,-0.6290874785715169,-0.5081765777318176,0.4464288971135344,0.46039186779055696,0.4615630585922713,0.34637738816344665,0.3324144174864241,0.33124322668470974,0.9583333333333334,0.9791666666666666,0.9791666666666666
