experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,suite_variant,n_objects,occlusion_flag,hidden_property_flag,crossing_flag,generator_scenario,target_id,learned_reward_mean,learned_identity_alignment_mean,learned_property_confidence_mean,learned_repair_policy_score_mean,learned_repair_policy_train_candidates,learned_repair_policy_train_mae,learned_repair_policy_train_correlation
AB_learned_repair_policy_transfer,retarget_green_hidden,learned_reward,64,0,31,0.8227841610825403,0.06070082023296752,1.0,1.0,0.0,1.0,0.7721808259268376,1.0,0.7620833408495727,0.6816502314870524,0.49921369838639884,0.9092265665921802,0.8485257463592126,0.8485257463592126,-0.3895578562019007,retarget_green_hidden,7,1,1,1,raw,2,0.6546092696310548,0.5078910271223696,0.9190480426150734,0.35971861775766417,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,retarget_green_hidden,learned_identity_reward,64,0,48,0.8154471551768416,0.7537949181806897,0.0,0.0,0.0,0.0,0.13511749778635232,0.0,0.061652236996151966,0.6816502314870524,0.49921369838639884,0.9092265665921802,0.1554316484114905,0.1554316484114905,-0.3895578562019007,retarget_green_hidden,7,1,1,1,raw,2,0.6546092696310548,0.5078910271223696,0.9190480426150734,0.35971861775766417,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,retarget_green_hidden,pilot_calibrated,64,0,10,0.8142063512340376,0.7561154481873396,0.0,0.0,0.0,0.0,0.22750788762507468,0.0,0.05809090304669806,0.6816502314870524,0.49921369838639884,0.9092265665921802,0.1531111184048406,0.1531111184048406,-0.3895578562019007,retarget_green_hidden,7,1,1,1,raw,2,0.6546092696310548,0.5078910271223696,0.9190480426150734,0.35971861775766417,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,retarget_green_hidden,learned_repair_policy,64,0,10,0.7351394386249269,0.7561154481873396,0.0,0.0,0.0,0.0,0.22750788762507468,0.0,-0.020976009562412634,0.6816502314870524,0.49921369838639884,0.9092265665921802,0.1531111184048406,0.1531111184048406,-0.3895578562019007,retarget_green_hidden,7,1,1,1,raw,2,0.6546092696310548,0.5078910271223696,0.9190480426150734,0.35971861775766417,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,retarget_green_hidden,observable_repair,64,0,51,1.1790550773104127,0.7953899306923722,0.0,0.0,0.0,0.0,0.21878582641536892,0.0,0.3836651466180405,0.6816502314870524,0.49921369838639884,0.9092265665921802,0.11383663589980797,0.11383663589980797,-0.3895578562019007,retarget_green_hidden,7,1,1,1,raw,2,0.6546092696310548,0.5078910271223696,0.9190480426150734,0.35971861775766417,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,retarget_green_hidden,combined_repair,64,0,51,1.1908258466965322,0.7953899306923722,0.0,0.0,0.0,0.0,0.21878582641536892,0.0,0.39543591600416006,0.6816502314870524,0.49921369838639884,0.9092265665921802,0.11383663589980797,0.11383663589980797,-0.3895578562019007,retarget_green_hidden,7,1,1,1,raw,2,0.6546092696310548,0.5078910271223696,0.9190480426150734,0.35971861775766417,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,retarget_green_hidden,random,64,0,32,0.923192461153373,0.035052373374122814,1.0,0.0,0.0,1.0,0.702911986255809,1.0,0.8881400877792501,0.6816502314870524,0.49921369838639884,0.9092265665921802,0.8741741932180573,0.8741741932180573,-0.3895578562019007,retarget_green_hidden,7,1,1,1,raw,2,0.6546092696310548,0.5078910271223696,0.9190480426150734,0.35971861775766417,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,retarget_green_hidden,oracle,64,0,54,0.9092265665921802,0.9092265665921802,0.0,0.0,0.0,0.0,0.10867962701979816,0.0,0.0,0.6816502314870524,0.49921369838639884,0.9092265665921802,0.0,0.0,-0.3895578562019007,retarget_green_hidden,7,1,1,1,raw,2,0.6546092696310548,0.5078910271223696,0.9190480426150734,0.35971861775766417,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,crossing_swap,raw,64,0,57,1.2389431997857476,0.0,1.0,1.0,1.0,0.0,0.1695105038308354,0.0,1.2389431997857476,0.6952539813646081,0.5442836253114985,0.9286313977758547,0.9286313977758547,0.9286313977758547,-0.6924703017928224,crossing_swap,6,0,0,1,swap,0,0.449928044850641,0.8161032767980578,0.7353976888623197,0.45062685449703455,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,crossing_swap,learned_reward,64,0,23,0.8051542798977797,0.2471564849654998,1.0,0.0,0.0,0.0,0.15495283878241117,0.0,0.5579977949322799,0.6952539813646081,0.5442836253114985,0.9286313977758547,0.6814749128103549,0.6814749128103549,-0.6924703017928224,crossing_swap,6,0,0,1,swap,0,0.449928044850641,0.8161032767980578,0.7353976888623197,0.45062685449703455,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,crossing_swap,learned_identity_reward,64,0,21,0.7327725501900394,0.2997867460005801,1.0,1.0,0.0,0.0,0.23410264047258023,0.0,0.4329858041894593,0.6952539813646081,0.5442836253114985,0.9286313977758547,0.6288446517752746,0.6288446517752746,-0.6924703017928224,crossing_swap,6,0,0,1,swap,0,0.449928044850641,0.8161032767980578,0.7353976888623197,0.45062685449703455,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,crossing_swap,pilot_calibrated,64,0,17,0.8169836055163289,0.8423567597424956,0.0,0.0,0.0,0.0,0.13412487005903423,0.0,-0.025373154226166705,0.6952539813646081,0.5442836253114985,0.9286313977758547,0.08627463803335911,0.08627463803335911,-0.6924703017928224,crossing_swap,6,0,0,1,swap,0,0.449928044850641,0.8161032767980578,0.7353976888623197,0.45062685449703455,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,crossing_swap,learned_repair_policy,64,0,7,0.8139131560078761,0.8376334690536256,0.0,0.0,0.0,0.0,0.1311760678571028,0.0,-0.023720313045749508,0.6952539813646081,0.5442836253114985,0.9286313977758547,0.09099792872222912,0.09099792872222912,-0.6924703017928224,crossing_swap,6,0,0,1,swap,0,0.449928044850641,0.8161032767980578,0.7353976888623197,0.45062685449703455,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,crossing_swap,observable_repair,64,0,17,1.203003559560939,0.8423567597424956,0.0,0.0,0.0,0.0,0.13412487005903423,0.0,0.3606467998184434,0.6952539813646081,0.5442836253114985,0.9286313977758547,0.08627463803335911,0.08627463803335911,-0.6924703017928224,crossing_swap,6,0,0,1,swap,0,0.449928044850641,0.8161032767980578,0.7353976888623197,0.45062685449703455,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,crossing_swap,combined_repair,64,0,17,1.2177821945219724,0.8423567597424956,0.0,0.0,0.0,0.0,0.13412487005903423,0.0,0.3754254347794769,0.6952539813646081,0.5442836253114985,0.9286313977758547,0.08627463803335911,0.08627463803335911,-0.6924703017928224,crossing_swap,6,0,0,1,swap,0,0.449928044850641,0.8161032767980578,0.7353976888623197,0.45062685449703455,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,crossing_swap,random,64,0,32,1.151041590236866,0.002133412279998942,1.0,1.0,0.0,1.0,0.6944056491970341,0.0,1.148908177956867,0.6952539813646081,0.5442836253114985,0.9286313977758547,0.9264979854958557,0.9264979854958557,-0.6924703017928224,crossing_swap,6,0,0,1,swap,0,0.449928044850641,0.8161032767980578,0.7353976888623197,0.45062685449703455,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,crossing_swap,oracle,64,0,42,0.9286313977758547,0.9286313977758547,0.0,0.0,0.0,0.0,0.20155811242955934,0.0,0.0,0.6952539813646081,0.5442836253114985,0.9286313977758547,0.0,0.0,-0.6924703017928224,crossing_swap,6,0,0,1,swap,0,0.449928044850641,0.8161032767980578,0.7353976888623197,0.45062685449703455,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,occlusion_corridor,raw,64,0,51,1.221860414006799,0.0,1.0,1.0,1.0,0.0,0.15686952292519493,1.0,1.221860414006799,0.6890890756034469,0.44277213180209907,0.9147819952014574,0.9147819952014574,0.9147819952014574,-0.6112448933515363,occlusion_corridor,6,1,0,1,occlusion,0,0.47133673356528244,0.6675581447506066,0.8070068956241745,0.3728263908921477,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,occlusion_corridor,learned_reward,64,0,26,0.8245053358323201,0.13081544867639103,1.0,1.0,0.0,0.0,0.17502794511379488,1.0,0.693689887155929,0.6890890756034469,0.44277213180209907,0.9147819952014574,0.7839665465250664,0.7839665465250664,-0.6112448933515363,occlusion_corridor,6,1,0,1,occlusion,0,0.47133673356528244,0.6675581447506066,0.8070068956241745,0.3728263908921477,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,occlusion_corridor,learned_identity_reward,64,0,48,0.6961992746568885,0.09592334675966804,1.0,1.0,0.0,0.0,0.23666889312351858,1.0,0.6002759278972204,0.6890890756034469,0.44277213180209907,0.9147819952014574,0.8188586484417893,0.8188586484417893,-0.6112448933515363,occlusion_corridor,6,1,0,1,occlusion,0,0.47133673356528244,0.6675581447506066,0.8070068956241745,0.3728263908921477,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,occlusion_corridor,pilot_calibrated,64,0,40,0.8081802265825022,0.8057975765444865,0.0,0.0,0.0,0.0,0.2793137367295172,0.0,0.0023826500380157434,0.6890890756034469,0.44277213180209907,0.9147819952014574,0.10898441865697095,0.10898441865697095,-0.6112448933515363,occlusion_corridor,6,1,0,1,occlusion,0,0.47133673356528244,0.6675581447506066,0.8070068956241745,0.3728263908921477,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,occlusion_corridor,learned_repair_policy,64,0,0,0.7817459141088546,0.8710995430619396,0.0,0.0,0.0,0.0,0.13998666661872075,0.0,-0.08935362895308496,0.6890890756034469,0.44277213180209907,0.9147819952014574,0.043682452139517824,0.043682452139517824,-0.6112448933515363,occlusion_corridor,6,1,0,1,occlusion,0,0.47133673356528244,0.6675581447506066,0.8070068956241745,0.3728263908921477,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,occlusion_corridor,observable_repair,64,0,54,1.170476083703016,0.8691704763812172,0.0,0.0,0.0,0.0,0.16840711031419292,0.0,0.3013056073217987,0.6890890756034469,0.44277213180209907,0.9147819952014574,0.04561151882024017,0.04561151882024017,-0.6112448933515363,occlusion_corridor,6,1,0,1,occlusion,0,0.47133673356528244,0.6675581447506066,0.8070068956241745,0.3728263908921477,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,occlusion_corridor,combined_repair,64,0,54,1.1785972602781591,0.8691704763812172,0.0,0.0,0.0,0.0,0.16840711031419292,0.0,0.3094267838969419,0.6890890756034469,0.44277213180209907,0.9147819952014574,0.04561151882024017,0.04561151882024017,-0.6112448933515363,occlusion_corridor,6,1,0,1,occlusion,0,0.47133673356528244,0.6675581447506066,0.8070068956241745,0.3728263908921477,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,occlusion_corridor,random,64,0,32,0.7018139181355871,0.5891460462261846,0.0,0.0,0.0,1.0,0.7274630623399774,0.0,0.11266787190940253,0.6890890756034469,0.44277213180209907,0.9147819952014574,0.3256359489752728,0.3256359489752728,-0.6112448933515363,occlusion_corridor,6,1,0,1,occlusion,0,0.47133673356528244,0.6675581447506066,0.8070068956241745,0.3728263908921477,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,occlusion_corridor,oracle,64,0,33,0.9147819952014574,0.9147819952014574,0.0,0.0,0.0,0.0,0.15716704802302028,0.0,0.0,0.6890890756034469,0.44277213180209907,0.9147819952014574,0.0,0.0,-0.6112448933515363,occlusion_corridor,6,1,0,1,occlusion,0,0.47133673356528244,0.6675581447506066,0.8070068956241745,0.3728263908921477,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,hidden_mass_probe,raw,64,0,33,1.0256621211000752,0.012462808889445343,1.0,1.0,0.0,1.0,0.7393236125220112,0.0,1.0131993122106298,0.6035094275734982,0.682929396303939,0.918373611409299,0.9059108025198537,0.9059108025198537,-0.7566337914456385,hidden_mass_probe,6,0,1,0,hidden_property,0,0.3056967529772454,0.6918645940043924,0.7741078394225048,0.599608092621803,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,hidden_mass_probe,learned_reward,64,0,14,0.5230974485311486,0.24565378646884167,0.0,0.0,1.0,1.0,0.7219986168285678,0.0,0.2774436620623069,0.6035094275734982,0.682929396303939,0.918373611409299,0.6727198249404573,0.6727198249404573,-0.7566337914456385,hidden_mass_probe,6,0,1,0,hidden_property,0,0.3056967529772454,0.6918645940043924,0.7741078394225048,0.599608092621803,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,hidden_mass_probe,learned_identity_reward,64,0,37,0.5822082936461757,0.8723662337564028,0.0,0.0,0.0,0.0,0.23917378258282407,0.0,-0.2901579401102271,0.6035094275734982,0.682929396303939,0.918373611409299,0.0460073776528962,0.0460073776528962,-0.7566337914456385,hidden_mass_probe,6,0,1,0,hidden_property,0,0.3056967529772454,0.6918645940043924,0.7741078394225048,0.599608092621803,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,hidden_mass_probe,pilot_calibrated,64,0,37,0.8063249629173722,0.8723662337564028,0.0,0.0,0.0,0.0,0.23917378258282407,0.0,-0.06604127083903055,0.6035094275734982,0.682929396303939,0.918373611409299,0.0460073776528962,0.0460073776528962,-0.7566337914456385,hidden_mass_probe,6,0,1,0,hidden_property,0,0.3056967529772454,0.6918645940043924,0.7741078394225048,0.599608092621803,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,hidden_mass_probe,learned_repair_policy,64,0,22,0.7591074965564184,0.8112145155536742,0.0,0.0,0.0,0.0,0.10130657799948929,0.0,-0.05210701899725578,0.6035094275734982,0.682929396303939,0.918373611409299,0.10715909585562478,0.10715909585562478,-0.7566337914456385,hidden_mass_probe,6,0,1,0,hidden_property,0,0.3056967529772454,0.6918645940043924,0.7741078394225048,0.599608092621803,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,hidden_mass_probe,observable_repair,64,0,8,1.203220720690737,0.8457834419262118,0.0,0.0,0.0,0.0,0.11977738861811843,0.0,0.35743727876452525,0.6035094275734982,0.682929396303939,0.918373611409299,0.07259016948308716,0.07259016948308716,-0.7566337914456385,hidden_mass_probe,6,0,1,0,hidden_property,0,0.3056967529772454,0.6918645940043924,0.7741078394225048,0.599608092621803,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,hidden_mass_probe,combined_repair,64,0,52,1.3177897539138106,0.8724946656059855,0.0,0.0,0.0,0.0,0.19901773630823624,0.0,0.44529508830782505,0.6035094275734982,0.682929396303939,0.918373611409299,0.04587894580331342,0.04587894580331342,-0.7566337914456385,hidden_mass_probe,6,0,1,0,hidden_property,0,0.3056967529772454,0.6918645940043924,0.7741078394225048,0.599608092621803,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,hidden_mass_probe,random,64,0,32,0.743791890334226,0.8351259301552301,0.0,0.0,0.0,1.0,0.7455865758094268,0.0,-0.09133403982100408,0.6035094275734982,0.682929396303939,0.918373611409299,0.0832476812540689,0.0832476812540689,-0.7566337914456385,hidden_mass_probe,6,0,1,0,hidden_property,0,0.3056967529772454,0.6918645940043924,0.7741078394225048,0.599608092621803,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,hidden_mass_probe,oracle,64,0,58,0.918373611409299,0.918373611409299,0.0,0.0,0.0,0.0,0.13707036162738728,0.0,0.0,0.6035094275734982,0.682929396303939,0.918373611409299,0.0,0.0,-0.7566337914456385,hidden_mass_probe,6,0,1,0,hidden_property,0,0.3056967529772454,0.6918645940043924,0.7741078394225048,0.599608092621803,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,merge_split_clutter,raw,64,0,57,1.2416939587031017,0.0,1.0,0.0,1.0,1.0,0.7943664828898431,0.0,1.2416939587031017,0.6250905084325644,0.6219712579556612,0.9346549469423691,0.9346549469423691,0.9346549469423691,-0.5348123608227061,merge_split_clutter,7,0,0,0,merge_split,0,0.2575246631821239,0.8249549315815867,0.7206716771684909,0.49884487210291695,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,merge_split_clutter,learned_reward,64,0,49,0.5327036642233467,0.5120694577929417,0.0,0.0,1.0,0.0,0.17188161196382673,0.0,0.020634206430405033,0.6250905084325644,0.6219712579556612,0.9346549469423691,0.4225854891494274,0.4225854891494274,-0.5348123608227061,merge_split_clutter,7,0,0,0,merge_split,0,0.2575246631821239,0.8249549315815867,0.7206716771684909,0.49884487210291695,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,merge_split_clutter,learned_identity_reward,64,0,61,0.585880724778662,0.8334346463140019,0.0,0.0,0.0,0.0,0.20537445629931025,0.0,-0.24755392153533984,0.6250905084325644,0.6219712579556612,0.9346549469423691,0.10122030062836718,0.10122030062836718,-0.5348123608227061,merge_split_clutter,7,0,0,0,merge_split,0,0.2575246631821239,0.8249549315815867,0.7206716771684909,0.49884487210291695,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,merge_split_clutter,pilot_calibrated,64,0,61,0.8006738359641713,0.8334346463140019,0.0,0.0,0.0,0.0,0.20537445629931025,0.0,-0.03276081034983058,0.6250905084325644,0.6219712579556612,0.9346549469423691,0.10122030062836718,0.10122030062836718,-0.5348123608227061,merge_split_clutter,7,0,0,0,merge_split,0,0.2575246631821239,0.8249549315815867,0.7206716771684909,0.49884487210291695,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,merge_split_clutter,learned_repair_policy,64,0,27,0.765628970033714,0.7915387247096546,0.0,0.0,0.0,0.0,0.19596413491427933,0.0,-0.02590975467594059,0.6250905084325644,0.6219712579556612,0.9346549469423691,0.14311622223271447,0.14311622223271447,-0.5348123608227061,merge_split_clutter,7,0,0,0,merge_split,0,0.2575246631821239,0.8249549315815867,0.7206716771684909,0.49884487210291695,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,merge_split_clutter,observable_repair,64,0,27,1.2048248585476793,0.7915387247096546,0.0,0.0,0.0,0.0,0.19596413491427933,0.0,0.4132861338380247,0.6250905084325644,0.6219712579556612,0.9346549469423691,0.14311622223271447,0.14311622223271447,-0.5348123608227061,merge_split_clutter,7,0,0,0,merge_split,0,0.2575246631821239,0.8249549315815867,0.7206716771684909,0.49884487210291695,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,merge_split_clutter,combined_repair,64,0,27,1.223756695007895,0.7915387247096546,0.0,0.0,0.0,0.0,0.19596413491427933,0.0,0.4322179702982405,0.6250905084325644,0.6219712579556612,0.9346549469423691,0.14311622223271447,0.14311622223271447,-0.5348123608227061,merge_split_clutter,7,0,0,0,merge_split,0,0.2575246631821239,0.8249549315815867,0.7206716771684909,0.49884487210291695,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,merge_split_clutter,random,64,0,32,0.5608640504175331,0.5075623243547431,0.0,0.0,1.0,0.0,0.16826484373566328,0.0,0.053301726062789934,0.6250905084325644,0.6219712579556612,0.9346549469423691,0.4270926225876259,0.4270926225876259,-0.5348123608227061,merge_split_clutter,7,0,0,0,merge_split,0,0.2575246631821239,0.8249549315815867,0.7206716771684909,0.49884487210291695,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,merge_split_clutter,oracle,64,0,23,0.9346549469423691,0.9346549469423691,0.0,0.0,0.0,0.0,0.21368590077828634,0.0,0.0,0.6250905084325644,0.6219712579556612,0.9346549469423691,0.0,0.0,-0.5348123608227061,merge_split_clutter,7,0,0,0,merge_split,0,0.2575246631821239,0.8249549315815867,0.7206716771684909,0.49884487210291695,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,mixed_medium_raw,raw,64,0,40,1.295170896549472,0.0,1.0,0.0,1.0,1.0,0.6951417731803362,1.0,1.295170896549472,0.7237529727932683,0.47342446111018954,0.9170581281644199,0.9170581281644199,0.9170581281644199,-0.7088523440048199,mixed_medium_raw,5,1,1,1,raw,3,0.6671371951301633,0.5207926993709886,0.8855937684004997,0.41130060671655144,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,mixed_medium_raw,learned_reward,64,0,47,0.9103895283345285,0.8179644710270813,0.0,0.0,0.0,0.0,0.20670423292314785,0.0,0.09242505730744721,0.7237529727932683,0.47342446111018954,0.9170581281644199,0.09909365713733864,0.09909365713733864,-0.7088523440048199,mixed_medium_raw,5,1,1,1,raw,3,0.6671371951301633,0.5207926993709886,0.8855937684004997,0.41130060671655144,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,mixed_medium_raw,learned_identity_reward,64,0,47,0.9164254120631097,0.8179644710270813,0.0,0.0,0.0,0.0,0.20670423292314785,0.0,0.09846094103602843,0.7237529727932683,0.47342446111018954,0.9170581281644199,0.09909365713733864,0.09909365713733864,-0.7088523440048199,mixed_medium_raw,5,1,1,1,raw,3,0.6671371951301633,0.5207926993709886,0.8855937684004997,0.41130060671655144,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,mixed_medium_raw,pilot_calibrated,64,0,37,0.8455709963131571,0.8537618477928378,0.0,0.0,0.0,0.0,0.21944397509038288,0.0,-0.008190851479680683,0.7237529727932683,0.47342446111018954,0.9170581281644199,0.06329628037158208,0.06329628037158208,-0.7088523440048199,mixed_medium_raw,5,1,1,1,raw,3,0.6671371951301633,0.5207926993709886,0.8855937684004997,0.41130060671655144,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,mixed_medium_raw,learned_repair_policy,64,0,47,0.8298903960428358,0.8179644710270813,0.0,0.0,0.0,0.0,0.20670423292314785,0.0,0.011925925015754513,0.7237529727932683,0.47342446111018954,0.9170581281644199,0.09909365713733864,0.09909365713733864,-0.7088523440048199,mixed_medium_raw,5,1,1,1,raw,3,0.6671371951301633,0.5207926993709886,0.8855937684004997,0.41130060671655144,10240,0.045142743375572,0.984585387941474
AB_learned_repair_policy_transfer,mixed_medium_raw,observable_repair,64,0,47,1.1984538723541904,0.8179644710270813,0.0,0.0,0.0,0.0,0.20670423292314785,0.0,0.3804894013271092,0.7237529727932683,0.47342446111018954,0.9170581281644199,0.09909365713733864,0.09909365713733864,-0.7088523440048199,mixed_medium_raw,5,1,1,1,raw,3,0.6671371951301633,0.5207926993709886,0.8855937684004997,0.41130060671655144,10240,0.045142743375572,0.984585387941474
