experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,original_target_id,target_id,n_objects,generator_scenario
X_target_identity_sweep,target_identity_sweep,observable_repair,64,12,9,1.2021671626444208,0.7037241299283494,0.0,0.0,0.0,0.0,0.2071981541313069,0.0,0.4984430327160714,0.6847569537014513,0.4861818835939512,0.9158560705982469,0.2121319406698975,0.2121319406698975,-0.2667573024199966,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,12,9,1.2193367456093074,0.7037241299283494,0.0,0.0,0.0,0.0,0.2071981541313069,0.0,0.515612615680958,0.6847569537014513,0.4861818835939512,0.9158560705982469,0.2121319406698975,0.2121319406698975,-0.2667573024199966,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,12,28,0.289367716384082,0.9158560705982469,0.0,0.0,0.0,0.0,0.26150283519072015,0.0,-0.6264883542141649,0.6847569537014513,0.4861818835939512,0.9158560705982469,0.0,0.0,-0.2667573024199966,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,12,28,0.9158560705982469,0.9158560705982469,0.0,0.0,0.0,0.0,0.26150283519072015,0.0,0.0,0.6847569537014513,0.4861818835939512,0.9158560705982469,0.0,0.0,-0.2667573024199966,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,12,51,1.2466740479005918,0.0,1.0,1.0,1.0,0.0,0.15724580921422524,1.0,1.2466740479005918,0.7433819558713861,0.4519392509369584,0.8938296530341043,0.8938296530341043,0.8938296530341043,-0.46136764973857775,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,12,42,1.1836373466234027,0.7868907644225512,0.0,0.0,0.0,0.0,0.19891528375467002,0.0,0.39674658220085146,0.7433819558713861,0.4519392509369584,0.8938296530341043,0.1069388886115531,0.1069388886115531,-0.46136764973857775,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,12,42,1.1952308972678125,0.7868907644225512,0.0,0.0,0.0,0.0,0.19891528375467002,0.0,0.40834013284526127,0.7433819558713861,0.4519392509369584,0.8938296530341043,0.1069388886115531,0.1069388886115531,-0.46136764973857775,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,12,40,0.6840452600985933,0.5160535472411627,0.0,0.0,1.0,0.0,0.15311101596539275,0.0,0.16799171285743064,0.7433819558713861,0.4519392509369584,0.8938296530341043,0.37777610579294163,0.37777610579294163,-0.46136764973857775,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,12,57,0.8938296530341043,0.8938296530341043,0.0,0.0,0.0,0.0,0.21561779335571096,0.0,0.0,0.7433819558713861,0.4519392509369584,0.8938296530341043,0.0,0.0,-0.46136764973857775,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,12,15,1.35,0.0,1.0,0.0,1.0,1.0,0.6969038756281751,1.0,1.35,0.7100169994478821,0.462263674667658,0.929819645356867,0.929819645356867,0.929819645356867,-0.5288990954473758,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,12,4,1.1938152077175317,0.7519642540530529,0.0,0.0,0.0,0.0,0.15759413997568814,0.0,0.4418509536644788,0.7100169994478821,0.462263674667658,0.929819645356867,0.17785539130381411,0.17785539130381411,-0.5288990954473758,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,12,4,1.2061494315192982,0.7519642540530529,0.0,0.0,0.0,0.0,0.15759413997568814,0.0,0.4541851774662453,0.7100169994478821,0.462263674667658,0.929819645356867,0.17785539130381411,0.17785539130381411,-0.5288990954473758,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,12,45,1.2931220667657055,0.0,1.0,1.0,1.0,1.0,0.6915879592665383,1.0,1.2931220667657055,0.7100169994478821,0.462263674667658,0.929819645356867,0.929819645356867,0.929819645356867,-0.5288990954473758,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,12,28,0.929819645356867,0.929819645356867,0.0,0.0,0.0,0.0,0.23915429386356643,0.0,0.0,0.7100169994478821,0.462263674667658,0.929819645356867,0.0,0.0,-0.5288990954473758,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,12,43,1.2952722565648662,0.0,1.0,1.0,1.0,1.0,0.7385401965128129,1.0,1.2952722565648662,0.7338465267196319,0.4165683512924266,0.9271542093257319,0.9271542093257319,0.9271542093257319,-0.16677315076696655,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,12,24,1.231162404111995,0.6749094935094417,0.0,0.0,0.0,0.0,0.11907716046581175,0.0,0.5562529106025533,0.7338465267196319,0.4165683512924266,0.9271542093257319,0.25224471581629015,0.25224471581629015,-0.16677315076696655,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,12,24,1.2517954390193315,0.6749094935094417,0.0,0.0,0.0,0.0,0.11907716046581175,0.0,0.5768859455098898,0.7338465267196319,0.4165683512924266,0.9271542093257319,0.25224471581629015,0.25224471581629015,-0.16677315076696655,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,12,25,0.390505437496524,0.8385959281938613,0.0,0.0,0.0,0.0,0.25137610473623373,0.0,-0.4480904906973373,0.7338465267196319,0.4165683512924266,0.9271542093257319,0.08855828113187059,0.08855828113187059,-0.16677315076696655,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,12,10,0.9271542093257319,0.9271542093257319,0.0,0.0,0.0,0.0,0.20918831954951728,0.0,0.0,0.7338465267196319,0.4165683512924266,0.9271542093257319,0.0,0.0,-0.16677315076696655,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,13,10,1.2362870142030802,0.0,1.0,0.0,1.0,1.0,0.6437091835023476,1.0,1.2362870142030802,0.7173763772928559,0.40663342306202155,0.9320482257019368,0.9320482257019368,0.9320482257019368,-0.49546245912908066,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,13,47,1.2289237265724067,0.9320482257019368,0.0,0.0,0.0,0.0,0.15332963920268813,0.0,0.2968755008704699,0.7173763772928559,0.40663342306202155,0.9320482257019368,0.0,0.0,-0.49546245912908066,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,13,47,1.3508107465787635,0.9320482257019368,0.0,0.0,0.0,0.0,0.15332963920268813,0.0,0.41876252087682675,0.7173763772928559,0.40663342306202155,0.9320482257019368,0.0,0.0,-0.49546245912908066,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,13,3,0.8578836897485181,0.5240670382427155,0.0,0.0,1.0,0.0,0.21765792688254165,0.0,0.33381665150580264,0.7173763772928559,0.40663342306202155,0.9320482257019368,0.4079811874592213,0.4079811874592213,-0.49546245912908066,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,13,47,0.9320482257019368,0.9320482257019368,0.0,0.0,0.0,0.0,0.15332963920268813,0.0,0.0,0.7173763772928559,0.40663342306202155,0.9320482257019368,0.0,0.0,-0.49546245912908066,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,13,23,1.35,0.0,1.0,1.0,1.0,1.0,0.7256990637206828,1.0,1.35,0.7404563141344471,0.4282333749878088,0.9275373845796737,0.9275373845796737,0.9275373845796737,-0.6265703367054832,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,13,60,1.1978478855159085,0.8227659813116535,0.0,0.0,0.0,0.0,0.17496191477963866,0.0,0.375081904204255,0.7404563141344471,0.4282333749878088,0.9275373845796737,0.10477140326802026,0.10477140326802026,-0.6265703367054832,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,13,60,1.2138679531327496,0.8227659813116535,0.0,0.0,0.0,0.0,0.17496191477963866,0.0,0.3911019718210962,0.7404563141344471,0.4282333749878088,0.9275373845796737,0.10477140326802026,0.10477140326802026,-0.6265703367054832,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,13,41,0.47871366658227893,0.7386817418750795,0.0,0.0,0.0,1.0,0.7746538104821356,0.0,-0.2599680752928006,0.7404563141344471,0.4282333749878088,0.9275373845796737,0.1888556427045942,0.1888556427045942,-0.6265703367054832,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,13,2,0.9275373845796737,0.9275373845796737,0.0,0.0,0.0,0.0,0.19208078115460905,0.0,0.0,0.7404563141344471,0.4282333749878088,0.9275373845796737,0.0,0.0,-0.6265703367054832,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,13,55,1.2945234397379262,0.0,1.0,1.0,1.0,0.0,0.12573772735904137,1.0,1.2945234397379262,0.736825223468824,0.47140719816886156,0.9147724501484722,0.9147724501484722,0.9147724501484722,-0.5901348120505399,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,13,13,1.1802515460119767,0.8820104504576185,0.0,0.0,0.0,0.0,0.13159402125016992,0.0,0.2982410955543582,0.736825223468824,0.47140719816886156,0.9147724501484722,0.032761999690853694,0.032761999690853694,-0.5901348120505399,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,13,13,1.1877115783356358,0.8820104504576185,0.0,0.0,0.0,0.0,0.13159402125016992,0.0,0.3057011278780173,0.736825223468824,0.47140719816886156,0.9147724501484722,0.032761999690853694,0.032761999690853694,-0.5901348120505399,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,13,35,0.5802265279400297,0.7187530132538692,0.0,0.0,0.0,1.0,0.767410426433466,0.0,-0.1385264853138395,0.736825223468824,0.47140719816886156,0.9147724501484722,0.196019436894603,0.196019436894603,-0.5901348120505399,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,13,41,0.9147724501484722,0.9147724501484722,0.0,0.0,0.0,0.0,0.1836908360034913,0.0,0.0,0.736825223468824,0.47140719816886156,0.9147724501484722,0.0,0.0,-0.5901348120505399,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,13,33,1.3231892366217162,0.0,1.0,1.0,1.0,0.0,0.21056486597676782,1.0,1.3231892366217162,0.7315007734227541,0.44461743594510916,0.924435034327975,0.924435034327975,0.924435034327975,-0.5109952953202006,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,13,17,1.2228510080758666,0.7807097948914885,0.0,0.0,0.0,0.0,0.10675254524636864,0.0,0.44214121318437805,0.7315007734227541,0.44461743594510916,0.924435034327975,0.14372523943648652,0.14372523943648652,-0.5109952953202006,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,13,17,1.2409493365293685,0.7807097948914885,0.0,0.0,0.0,0.0,0.10675254524636864,0.0,0.46023954163787995,0.7315007734227541,0.44461743594510916,0.924435034327975,0.14372523943648652,0.14372523943648652,-0.5109952953202006,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,13,15,0.4872160209601796,0.834365802274768,0.0,0.0,0.0,0.0,0.23171772393585116,0.0,-0.3471497813145884,0.7315007734227541,0.44461743594510916,0.924435034327975,0.09006923205320705,0.09006923205320705,-0.5109952953202006,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,13,56,0.924435034327975,0.924435034327975,0.0,0.0,0.0,0.0,0.1429143862190161,0.0,0.0,0.7315007734227541,0.44461743594510916,0.924435034327975,0.0,0.0,-0.5109952953202006,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,13,23,1.329657465175254,0.0,1.0,1.0,1.0,1.0,0.7198082647638835,1.0,1.329657465175254,0.7645997862873741,0.3883613674145256,0.9148593561784883,0.9148593561784883,0.9148593561784883,-0.7652732599424362,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,13,32,1.2107937075791217,0.8994362294650441,0.0,0.0,0.0,0.0,0.06307352119424585,0.0,0.31135747811407766,0.7645997862873741,0.3883613674145256,0.9148593561784883,0.015423126713444257,0.015423126713444257,-0.7652732599424362,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,13,49,1.199831803119803,0.8757127019248495,0.0,0.0,0.0,0.0,0.1483511730990211,0.0,0.32411910119495346,0.7645997862873741,0.3883613674145256,0.9148593561784883,0.039146654253638835,0.039146654253638835,-0.7652732599424362,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,13,35,0.8448669595828447,0.2698978265155853,1.0,1.0,0.0,0.0,0.19392642743583002,1.0,0.5749691330672595,0.7645997862873741,0.3883613674145256,0.9148593561784883,0.644961529662903,0.644961529662903,-0.7652732599424362,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,13,43,0.9148593561784883,0.9148593561784883,0.0,0.0,0.0,0.0,0.17725490681878134,0.0,0.0,0.7645997862873741,0.3883613674145256,0.9148593561784883,0.0,0.0,-0.7652732599424362,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,13,5,1.2893067230520285,0.0,1.0,1.0,1.0,1.0,0.7733549710000944,1.0,1.2893067230520285,0.7221648649293474,0.4411644638126496,0.9260040936174267,0.9260040936174267,0.9260040936174267,-0.48377775576648024,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,13,7,1.1851429509428013,0.836479465624241,0.0,0.0,0.0,0.0,0.1156927595513232,0.0,0.3486634853185603,0.7221648649293474,0.4411644638126496,0.9260040936174267,0.08952462799318572,0.08952462799318572,-0.48377775576648024,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,13,40,1.1831832783123541,0.8633168900484972,0.0,0.0,0.0,0.0,0.17059490131940047,0.0,0.31986638826385694,0.7221648649293474,0.4411644638126496,0.9260040936174267,0.06268720356892954,0.06268720356892954,-0.48377775576648024,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,13,1,0.27369466192601366,0.813748370116906,0.0,0.0,0.0,0.0,0.16248501920597197,0.0,-0.5400537081908924,0.7221648649293474,0.4411644638126496,0.9260040936174267,0.11225572350052071,0.11225572350052071,-0.48377775576648024,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,13,33,0.9260040936174267,0.9260040936174267,0.0,0.0,0.0,0.0,0.2117551516746715,0.0,0.0,0.7221648649293474,0.4411644638126496,0.9260040936174267,0.0,0.0,-0.48377775576648024,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,14,60,1.35,0.0,1.0,1.0,1.0,1.0,0.7675009730899649,1.0,1.35,0.7224888407506693,0.40183002288316705,0.8998159018502576,0.8998159018502576,0.8998159018502576,-0.5994932038299469,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,14,62,1.215259612222667,0.8780988486166734,0.0,0.0,0.0,0.0,0.11950391942347299,0.0,0.3371607636059937,0.7224888407506693,0.40183002288316705,0.8998159018502576,0.021717053233584194,0.021717053233584194,-0.5994932038299469,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,14,62,1.330786283584948,0.8780988486166734,0.0,0.0,0.0,0.0,0.11950391942347299,0.0,0.45268743496827457,0.7224888407506693,0.40183002288316705,0.8998159018502576,0.021717053233584194,0.021717053233584194,-0.5994932038299469,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,14,46,0.27464327226845675,0.7033500666512106,0.0,0.0,0.0,0.0,0.18983068467530326,0.0,-0.42870679438275383,0.7224888407506693,0.40183002288316705,0.8998159018502576,0.19646583519904703,0.19646583519904703,-0.5994932038299469,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,14,8,0.8998159018502576,0.8998159018502576,0.0,0.0,0.0,0.0,0.19932652211401863,0.0,0.0,0.7224888407506693,0.40183002288316705,0.8998159018502576,0.0,0.0,-0.5994932038299469,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,14,0,1.35,0.0,1.0,1.0,1.0,1.0,0.663241672338823,1.0,1.35,0.7540919280190443,0.38640830578377167,0.9210411289872911,0.9210411289872911,0.9210411289872911,-0.31726001857530667,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,14,2,1.191696874529064,0.8067170148024607,0.0,0.0,0.0,0.0,0.17392380973852067,0.0,0.3849798597266032,0.7540919280190443,0.38640830578377167,0.9210411289872911,0.11432411418483035,0.11432411418483035,-0.31726001857530667,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,14,2,1.2054170473494157,0.8067170148024607,0.0,0.0,0.0,0.0,0.17392380973852067,0.0,0.39870003254695496,0.7540919280190443,0.38640830578377167,0.9210411289872911,0.11432411418483035,0.11432411418483035,-0.31726001857530667,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,14,47,1.318715637666774,0.0,1.0,1.0,1.0,1.0,0.7222544725010679,1.0,1.318715637666774,0.7540919280190443,0.38640830578377167,0.9210411289872911,0.9210411289872911,0.9210411289872911,-0.31726001857530667,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,14,59,0.9210411289872911,0.9210411289872911,0.0,0.0,0.0,0.0,0.135224931535095,0.0,0.0,0.7540919280190443,0.38640830578377167,0.9210411289872911,0.0,0.0,-0.31726001857530667,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,14,61,1.3013918433293443,0.0,1.0,0.0,1.0,1.0,0.6793945805970695,1.0,1.3013918433293443,0.7746609989269857,0.4109764107889168,0.9194876990223478,0.9194876990223478,0.9194876990223478,-0.4980855438203592,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,14,14,1.199971193392499,0.8119192666393008,0.0,0.0,0.0,0.0,0.14072620010894485,0.0,0.3880519267531982,0.7746609989269857,0.4109764107889168,0.9194876990223478,0.10756843238304703,0.10756843238304703,-0.4980855438203592,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,14,14,1.214346702271306,0.8119192666393008,0.0,0.0,0.0,0.0,0.14072620010894485,0.0,0.4024274356320051,0.7746609989269857,0.4109764107889168,0.9194876990223478,0.10756843238304703,0.10756843238304703,-0.4980855438203592,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,14,45,0.3531404403522822,0.9194876990223478,0.0,0.0,0.0,0.0,0.12732772740871032,0.0,-0.5663472586700656,0.7746609989269857,0.4109764107889168,0.9194876990223478,0.0,0.0,-0.4980855438203592,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,14,45,0.9194876990223478,0.9194876990223478,0.0,0.0,0.0,0.0,0.12732772740871032,0.0,0.0,0.7746609989269857,0.4109764107889168,0.9194876990223478,0.0,0.0,-0.4980855438203592,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,14,43,1.35,0.0,1.0,1.0,1.0,1.0,0.6440732395404545,1.0,1.35,0.7640846453754435,0.398515181971417,0.875755799798275,0.875755799798275,0.875755799798275,-0.3528270579880575,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,14,12,1.203156337174169,0.7094656297943611,0.0,0.0,0.0,0.0,0.27390108941315205,0.0,0.4936907073798078,0.7640846453754435,0.398515181971417,0.875755799798275,0.16629017000391388,0.16629017000391388,-0.3528270579880575,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,14,12,1.2240189331313607,0.7094656297943611,0.0,0.0,0.0,0.0,0.27390108941315205,0.0,0.5145533033369996,0.7640846453754435,0.398515181971417,0.875755799798275,0.16629017000391388,0.16629017000391388,-0.3528270579880575,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,14,8,0.7836722490443492,0.21441037795459433,1.0,1.0,0.0,0.0,0.17172442075293257,1.0,0.5692618710897548,0.7640846453754435,0.398515181971417,0.875755799798275,0.6613454218436807,0.6613454218436807,-0.3528270579880575,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,14,16,0.875755799798275,0.875755799798275,0.0,0.0,0.0,0.0,0.09408496213499802,0.0,0.0,0.7640846453754435,0.398515181971417,0.875755799798275,0.0,0.0,-0.3528270579880575,0,3,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,14,61,1.35,0.0,1.0,1.0,1.0,1.0,0.7030909706515737,1.0,1.35,0.7757107377222741,0.42757988385271817,0.9164978390394617,0.9164978390394617,0.9164978390394617,-0.16372436335930182,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,14,10,1.2162621208751487,0.7456000853290596,0.0,0.0,0.0,0.0,0.14491883772571235,0.0,0.4706620355460891,0.7757107377222741,0.42757988385271817,0.9164978390394617,0.17089775371040206,0.17089775371040206,-0.16372436335930182,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,14,10,1.2342026156756454,0.7456000853290596,0.0,0.0,0.0,0.0,0.14491883772571235,0.0,0.48860253034658574,0.7757107377222741,0.42757988385271817,0.9164978390394617,0.17089775371040206,0.17089775371040206,-0.16372436335930182,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,14,46,0.8931747807948103,0.4037336603711134,0.0,0.0,1.0,0.0,0.11950720628160523,0.0,0.48944112042369686,0.7757107377222741,0.42757988385271817,0.9164978390394617,0.5127641786683483,0.5127641786683483,-0.16372436335930182,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,14,29,0.9164978390394617,0.9164978390394617,0.0,0.0,0.0,0.0,0.1252294193143227,0.0,0.0,0.7757107377222741,0.42757988385271817,0.9164978390394617,0.0,0.0,-0.16372436335930182,0,4,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,14,63,1.2095453110260082,0.0,1.0,1.0,1.0,1.0,0.6621551364225002,1.0,1.2095453110260082,0.6617173279526579,0.5309133595659017,0.9221113931956517,0.9221113931956517,0.9221113931956517,-0.7400236148011478,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,14,42,1.210646804566366,0.7865302856375046,0.0,0.0,0.0,0.0,0.1432173603779282,0.0,0.4241165189288615,0.6617173279526579,0.5309133595659017,0.9221113931956517,0.13558110755814712,0.13558110755814712,-0.7400236148011478,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,14,42,1.2276740766121845,0.7865302856375046,0.0,0.0,0.0,0.0,0.1432173603779282,0.0,0.44114379097467993,0.6617173279526579,0.5309133595659017,0.9221113931956517,0.13558110755814712,0.13558110755814712,-0.7400236148011478,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,14,59,0.5724597429561826,0.8410945068205729,0.0,0.0,0.0,0.0,0.12413658901333016,0.0,-0.2686347638643902,0.6617173279526579,0.5309133595659017,0.9221113931956517,0.08101688637507887,0.08101688637507887,-0.7400236148011478,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,14,36,0.9221113931956517,0.9221113931956517,0.0,0.0,0.0,0.0,0.16628450563747307,0.0,0.0,0.6617173279526579,0.5309133595659017,0.9221113931956517,0.0,0.0,-0.7400236148011478,0,5,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,15,35,1.2888921992881341,0.0,1.0,1.0,1.0,1.0,0.7513859219589079,1.0,1.2888921992881341,0.6926838736518521,0.4345286283573675,0.9131527898088443,0.9131527898088443,0.9131527898088443,-0.5644775786696831,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,15,13,1.2158235258156076,0.8956824757819147,0.0,0.0,0.0,0.0,0.16513765259851354,0.0,0.32014105003369286,0.6926838736518521,0.4345286283573675,0.9131527898088443,0.017470314026929556,0.017470314026929556,-0.5644775786696831,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,15,13,1.3348754177071773,0.8956824757819147,0.0,0.0,0.0,0.0,0.16513765259851354,0.0,0.4391929419252626,0.6926838736518521,0.4345286283573675,0.9131527898088443,0.017470314026929556,0.017470314026929556,-0.5644775786696831,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,15,6,0.7840303049664142,0.14817932549524496,1.0,0.0,0.0,0.0,0.19355723634075792,1.0,0.6358509794711693,0.6926838736518521,0.4345286283573675,0.9131527898088443,0.7649734643135994,0.7649734643135994,-0.5644775786696831,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,15,60,0.9131527898088443,0.9131527898088443,0.0,0.0,0.0,0.0,0.14241068313092348,0.0,0.0,0.6926838736518521,0.4345286283573675,0.9131527898088443,0.0,0.0,-0.5644775786696831,0,0,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,15,44,1.283888324252424,0.0,1.0,1.0,1.0,1.0,0.70874089892579,1.0,1.283888324252424,0.7569206399259532,0.42679174111920504,0.9340242479197525,0.9340242479197525,0.9340242479197525,-0.4185096463136927,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,15,16,1.1779839609066578,0.7988781367727985,0.0,0.0,0.0,0.0,0.22538843051362575,0.0,0.3791058241338593,0.7569206399259532,0.42679174111920504,0.9340242479197525,0.13514611114695396,0.13514611114695396,-0.4185096463136927,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,15,16,1.191848911201092,0.7988781367727985,0.0,0.0,0.0,0.0,0.22538843051362575,0.0,0.3929707744282934,0.7569206399259532,0.42679174111920504,0.9340242479197525,0.13514611114695396,0.13514611114695396,-0.4185096463136927,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,15,28,0.4020234524989354,0.6769977244148792,0.0,0.0,0.0,1.0,0.697708108274272,0.0,-0.27497427191594376,0.7569206399259532,0.42679174111920504,0.9340242479197525,0.2570265235048733,0.2570265235048733,-0.4185096463136927,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,15,56,0.9340242479197525,0.9340242479197525,0.0,0.0,0.0,0.0,0.19675816150263406,0.0,0.0,0.7569206399259532,0.42679174111920504,0.9340242479197525,0.0,0.0,-0.4185096463136927,0,1,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,15,6,1.2464047535457392,0.0,1.0,1.0,1.0,0.0,0.18942181250931814,1.0,1.2464047535457392,0.7360099708762327,0.40566128453151473,0.9250464864524968,0.9250464864524968,0.9250464864524968,-0.4333897575989457,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,observable_repair,64,15,10,1.188594557171467,0.7742902605933999,0.0,0.0,0.0,0.0,0.1726777827184159,0.0,0.414304296578067,0.7360099708762327,0.40566128453151473,0.9250464864524968,0.15075622585909687,0.15075622585909687,-0.4333897575989457,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,combined_repair,64,15,10,1.2007227560085176,0.7742902605933999,0.0,0.0,0.0,0.0,0.1726777827184159,0.0,0.42643249541511774,0.7360099708762327,0.40566128453151473,0.9250464864524968,0.15075622585909687,0.15075622585909687,-0.4333897575989457,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,random,64,15,17,0.555763654865712,0.7887605274775634,0.0,0.0,0.0,0.0,0.166329615020161,0.0,-0.23299687261185142,0.7360099708762327,0.40566128453151473,0.9250464864524968,0.13628595897493334,0.13628595897493334,-0.4333897575989457,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,oracle,64,15,42,0.9250464864524968,0.9250464864524968,0.0,0.0,0.0,0.0,0.20340227193643995,0.0,0.0,0.7360099708762327,0.40566128453151473,0.9250464864524968,0.0,0.0,-0.4333897575989457,0,2,6,raw
X_target_identity_sweep,target_identity_sweep,raw,64,15,55,1.3414716242794529,0.0,1.0,1.0,1.0,1.0,0.8012389062524038,1.0,1.3414716242794529,0.7177439026506098,0.451416375650132,0.9131806322181765,0.9131806322181765,0.9131806322181765,-0.5601656396549336,0,3,6,raw
