experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,n_objects,occlusion_flag,hidden_property_flag,crossing_flag,generator_scenario
P_domain_randomized_stress,domain_randomized,raw,64,16,44,1.2791626348372358,0.0,1.0,1.0,1.0,1.0,0.7896674457296502,0.0,1.2791626348372358,0.7229595838666154,0.446194422637517,0.9151112680543654,0.9151112680543654,0.9151112680543654,-0.27667482063246285,deployable_no_leak,False,False,none,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,16,34,1.2318071079290458,0.8325485859525226,0.0,0.0,0.0,0.0,0.17228388038009101,0.0,0.39925852197652323,0.7229595838666154,0.446194422637517,0.9151112680543654,0.08256268210184281,0.08256268210184281,-0.27667482063246285,support_covered,False,True,fixed_predeclared,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,16,34,1.355024432046883,0.8325485859525226,0.0,0.0,0.0,0.0,0.17228388038009101,0.0,0.5224758460943604,0.7229595838666154,0.446194422637517,0.9151112680543654,0.08256268210184281,0.08256268210184281,-0.27667482063246285,oracle_upper_bound,False,True,fixed_predeclared,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,16,58,0.9186160050420171,0.2762379280201071,1.0,1.0,0.0,0.0,0.17951361023212312,0.0,0.6423780770219101,0.7229595838666154,0.446194422637517,0.9151112680543654,0.6388733400342583,0.6388733400342583,-0.27667482063246285,deployable_no_leak,False,False,none,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,16,19,0.9151112680543654,0.9151112680543654,0.0,0.0,0.0,0.0,0.14032582018975123,0.0,0.0,0.7229595838666154,0.446194422637517,0.9151112680543654,0.0,0.0,-0.27667482063246285,oracle_upper_bound,True,True,eval_oracle,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,17,48,1.2813994632414396,0.0,1.0,1.0,1.0,0.0,0.133816752412527,0.0,1.2813994632414396,0.6948962117960984,0.4789453706472378,0.9015545569897137,0.9015545569897137,0.9015545569897137,-0.39083686536166456,deployable_no_leak,False,False,none,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,17,5,1.2069582472192986,0.8065530739014031,0.0,0.0,0.0,0.0,0.10755412440465831,0.0,0.4004051733178955,0.6948962117960984,0.4789453706472378,0.9015545569897137,0.09500148308831058,0.09500148308831058,-0.39083686536166456,support_covered,False,True,fixed_predeclared,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,17,5,1.3186017518986513,0.8065530739014031,0.0,0.0,0.0,0.0,0.10755412440465831,0.0,0.5120486779972482,0.6948962117960984,0.4789453706472378,0.9015545569897137,0.09500148308831058,0.09500148308831058,-0.39083686536166456,oracle_upper_bound,False,True,fixed_predeclared,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,17,3,0.4770914058504882,0.8286173575000445,0.0,0.0,0.0,0.0,0.13765002287961753,0.0,-0.3515259516495563,0.6948962117960984,0.4789453706472378,0.9015545569897137,0.07293719948966915,0.07293719948966915,-0.39083686536166456,deployable_no_leak,False,False,none,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,17,14,0.9015545569897137,0.9015545569897137,0.0,0.0,0.0,1.0,0.7446141394746911,0.0,0.0,0.6948962117960984,0.4789453706472378,0.9015545569897137,0.0,0.0,-0.39083686536166456,oracle_upper_bound,True,True,eval_oracle,-1,0,9,0,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,18,30,1.1829456124391946,0.0,1.0,0.0,1.0,0.0,0.20734453064392658,1.0,1.1829456124391946,0.7053016837531257,0.40669460073832336,0.9336122264110229,0.9336122264110229,0.9336122264110229,-0.5999882716380329,deployable_no_leak,False,False,none,-1,0,7,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,observable_repair,64,18,10,1.1912849801138108,0.8364784147130738,0.0,0.0,0.0,0.0,0.16169596652762533,0.0,0.35480656540073696,0.7053016837531257,0.40669460073832336,0.9336122264110229,0.0971338116979491,0.0971338116979491,-0.5999882716380329,support_covered,False,True,fixed_predeclared,-1,0,7,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,combined_repair,64,18,10,1.2042432109353245,0.8364784147130738,0.0,0.0,0.0,0.0,0.16169596652762533,0.0,0.36776479622225067,0.7053016837531257,0.40669460073832336,0.9336122264110229,0.0971338116979491,0.0971338116979491,-0.5999882716380329,oracle_upper_bound,False,True,fixed_predeclared,-1,0,7,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,random,64,18,45,0.6670786520641075,0.04165688415528487,1.0,1.0,0.0,1.0,0.7872640478692192,1.0,0.6254217679088226,0.7053016837531257,0.40669460073832336,0.9336122264110229,0.891955342255738,0.891955342255738,-0.5999882716380329,deployable_no_leak,False,False,none,-1,0,7,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,oracle,64,18,27,0.9336122264110229,0.9336122264110229,0.0,0.0,0.0,0.0,0.18844032535528607,0.0,0.0,0.7053016837531257,0.40669460073832336,0.9336122264110229,0.0,0.0,-0.5999882716380329,oracle_upper_bound,True,True,eval_oracle,-1,0,7,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,raw,64,19,7,1.2966457305154284,0.0,1.0,1.0,1.0,1.0,0.7779656475471347,0.0,1.2966457305154284,0.7090253013184532,0.5012979778105217,0.897487526125843,0.897487526125843,0.897487526125843,-0.6745608744385624,deployable_no_leak,False,False,none,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,19,34,1.1925775776203538,0.8290675233811918,0.0,0.0,0.0,0.0,0.1362447742854677,0.0,0.36351005423916194,0.7090253013184532,0.5012979778105217,0.897487526125843,0.06842000274465121,0.06842000274465121,-0.6745608744385624,support_covered,False,True,fixed_predeclared,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,19,34,1.3037326583590314,0.8290675233811918,0.0,0.0,0.0,0.0,0.1362447742854677,0.0,0.4746651349778396,0.7090253013184532,0.5012979778105217,0.897487526125843,0.06842000274465121,0.06842000274465121,-0.6745608744385624,oracle_upper_bound,False,True,fixed_predeclared,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,19,47,0.7812163325021932,0.0,0.0,0.0,1.0,0.0,0.26184825448410354,0.0,0.7812163325021932,0.7090253013184532,0.5012979778105217,0.897487526125843,0.897487526125843,0.897487526125843,-0.6745608744385624,deployable_no_leak,False,False,none,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,19,21,0.897487526125843,0.897487526125843,0.0,0.0,0.0,0.0,0.16147227212860404,0.0,0.0,0.7090253013184532,0.5012979778105217,0.897487526125843,0.0,0.0,-0.6745608744385624,oracle_upper_bound,True,True,eval_oracle,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,20,21,1.2153578149323967,0.0,1.0,0.0,1.0,1.0,0.7914017996541666,1.0,1.2153578149323967,0.6507964657072092,0.5007891528826709,0.9373764921482595,0.9373764921482595,0.9373764921482595,-0.5035230613096773,deployable_no_leak,False,False,none,-1,0,4,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,observable_repair,64,20,23,1.2071135826629023,0.8462659880038387,0.0,0.0,0.0,0.0,0.22336468780775243,0.0,0.3608475946590636,0.6507964657072092,0.5007891528826709,0.9373764921482595,0.09111050414442079,0.09111050414442079,-0.5035230613096773,support_covered,False,True,fixed_predeclared,-1,0,4,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,combined_repair,64,20,61,1.220105589961787,0.838035430664766,0.0,0.0,0.0,0.0,0.11375857373133771,0.0,0.38207015929702093,0.6507964657072092,0.5007891528826709,0.9373764921482595,0.09934106148349342,0.09934106148349342,-0.5035230613096773,oracle_upper_bound,False,True,fixed_predeclared,-1,0,4,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,random,64,20,41,0.8269291183884883,0.09063089405550379,1.0,1.0,0.0,0.0,0.028893651962617617,1.0,0.7362982243329845,0.6507964657072092,0.5007891528826709,0.9373764921482595,0.8467455980927556,0.8467455980927556,-0.5035230613096773,deployable_no_leak,False,False,none,-1,0,4,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,oracle,64,20,20,0.9373764921482595,0.9373764921482595,0.0,0.0,0.0,0.0,0.16324910291555256,0.0,0.0,0.6507964657072092,0.5007891528826709,0.9373764921482595,0.0,0.0,-0.5035230613096773,oracle_upper_bound,True,True,eval_oracle,-1,0,4,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,raw,64,21,52,1.2779760844721741,0.0,1.0,1.0,1.0,1.0,0.7066664939160068,1.0,1.2779760844721741,0.735363018294558,0.41995828819427655,0.9114407042655635,0.9114407042655635,0.9114407042655635,-0.1646309404860113,deployable_no_leak,False,False,none,-1,0,8,1,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,21,29,1.2044483642866202,0.8086567109385405,0.0,0.0,0.0,0.0,0.15568967057461677,0.0,0.39579165334807964,0.735363018294558,0.41995828819427655,0.9114407042655635,0.10278399332702293,0.10278399332702293,-0.1646309404860113,support_covered,False,True,fixed_predeclared,-1,0,8,1,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,21,29,1.3190327088701013,0.8086567109385405,0.0,0.0,0.0,0.0,0.15568967057461677,0.0,0.5103759979315607,0.735363018294558,0.41995828819427655,0.9114407042655635,0.10278399332702293,0.10278399332702293,-0.1646309404860113,oracle_upper_bound,False,True,fixed_predeclared,-1,0,8,1,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,21,45,0.7008167421656923,0.08646079532018053,1.0,1.0,0.0,0.0,0.20377300931411865,1.0,0.6143559468455118,0.735363018294558,0.41995828819427655,0.9114407042655635,0.8249799089453829,0.8249799089453829,-0.1646309404860113,deployable_no_leak,False,False,none,-1,0,8,1,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,21,28,0.9114407042655635,0.9114407042655635,0.0,0.0,0.0,0.0,0.2020844187817534,0.0,0.0,0.735363018294558,0.41995828819427655,0.9114407042655635,0.0,0.0,-0.1646309404860113,oracle_upper_bound,True,True,eval_oracle,-1,0,8,1,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,22,5,1.1418551064319307,0.0,1.0,1.0,1.0,0.0,0.1583581263601092,0.0,1.1418551064319307,0.6732044485778428,0.5117616827661169,0.9270556740549888,0.9270556740549888,0.9270556740549888,-0.4869427177888563,deployable_no_leak,False,False,none,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,22,22,1.2162013641727694,0.8857701772842221,0.0,0.0,0.0,0.0,0.13458628703635828,0.0,0.3304311868885472,0.6732044485778428,0.5117616827661169,0.9270556740549888,0.04128549677076665,0.04128549677076665,-0.4869427177888563,support_covered,False,True,fixed_predeclared,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,22,22,1.333491201387339,0.8857701772842221,0.0,0.0,0.0,0.0,0.13458628703635828,0.0,0.44772102410311687,0.6732044485778428,0.5117616827661169,0.9270556740549888,0.04128549677076665,0.04128549677076665,-0.4869427177888563,oracle_upper_bound,False,True,fixed_predeclared,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,22,61,0.3918715093069417,0.8029000468096162,0.0,0.0,0.0,0.0,0.24298718533109365,0.0,-0.41102853750267454,0.6732044485778428,0.5117616827661169,0.9270556740549888,0.12415562724537255,0.12415562724537255,-0.4869427177888563,deployable_no_leak,False,False,none,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,22,24,0.9270556740549888,0.9270556740549888,0.0,0.0,0.0,0.0,0.2558012152963754,0.0,0.0,0.6732044485778428,0.5117616827661169,0.9270556740549888,0.0,0.0,-0.4869427177888563,oracle_upper_bound,True,True,eval_oracle,-1,0,4,0,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,23,5,1.3416446621684595,0.0,1.0,1.0,1.0,1.0,0.6667470576194041,1.0,1.3416446621684595,0.762721377956628,0.4157302707579793,0.8851410639435708,0.8851410639435708,0.8851410639435708,-0.46900538224697436,deployable_no_leak,False,False,none,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,23,13,1.2117711160520077,0.8805338510077354,0.0,0.0,0.0,0.0,0.11794452089868833,0.0,0.3312372650442723,0.762721377956628,0.4157302707579793,0.8851410639435708,0.004607212935835436,0.004607212935835436,-0.46900538224697436,support_covered,False,True,fixed_predeclared,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,23,13,1.3260672961471656,0.8805338510077354,0.0,0.0,0.0,0.0,0.11794452089868833,0.0,0.44553344513943016,0.762721377956628,0.4157302707579793,0.8851410639435708,0.004607212935835436,0.004607212935835436,-0.46900538224697436,oracle_upper_bound,False,True,fixed_predeclared,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,random,64,23,39,0.8244844523292119,0.0,1.0,1.0,0.0,1.0,0.7076713162339433,1.0,0.8244844523292119,0.762721377956628,0.4157302707579793,0.8851410639435708,0.8851410639435708,0.8851410639435708,-0.46900538224697436,deployable_no_leak,False,False,none,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,oracle,64,23,0,0.8851410639435708,0.8851410639435708,0.0,0.0,0.0,0.0,0.1957545220607413,0.0,0.0,0.762721377956628,0.4157302707579793,0.8851410639435708,0.0,0.0,-0.46900538224697436,oracle_upper_bound,True,True,eval_oracle,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,raw,64,24,21,1.35,0.0,1.0,1.0,1.0,1.0,0.6926861707585609,1.0,1.35,0.7043507369552191,0.41857566095827037,0.9214567225783138,0.9214567225783138,0.9214567225783138,-0.3813452692762698,deployable_no_leak,False,False,none,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,24,10,1.1943652807972123,0.9214567225783138,0.0,0.0,0.0,0.0,0.21111620377985466,0.0,0.2729085582188985,0.7043507369552191,0.41857566095827037,0.9214567225783138,0.0,0.0,-0.3813452692762698,support_covered,False,True,fixed_predeclared,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,24,10,1.3109142662689666,0.9214567225783138,0.0,0.0,0.0,0.0,0.21111620377985466,0.0,0.3894575436906528,0.7043507369552191,0.41857566095827037,0.9214567225783138,0.0,0.0,-0.3813452692762698,oracle_upper_bound,False,True,fixed_predeclared,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,24,32,0.7622409205998764,0.7640166865614944,0.0,0.0,0.0,1.0,0.7646299433526692,0.0,-0.0017757659616179922,0.7043507369552191,0.41857566095827037,0.9214567225783138,0.15744003601681944,0.15744003601681944,-0.3813452692762698,deployable_no_leak,False,False,none,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,24,10,0.9214567225783138,0.9214567225783138,0.0,0.0,0.0,0.0,0.21111620377985466,0.0,0.0,0.7043507369552191,0.41857566095827037,0.9214567225783138,0.0,0.0,-0.3813452692762698,oracle_upper_bound,True,True,eval_oracle,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,25,24,1.2751031827073387,0.0,1.0,1.0,1.0,1.0,0.789454599191873,0.0,1.2751031827073387,0.6944581941956937,0.4705435025815078,0.9211985776910575,0.9211985776910575,0.9211985776910575,-0.49828767822430775,deployable_no_leak,False,False,none,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,25,61,1.2143171351393156,0.8441672343856031,0.0,0.0,0.0,0.0,0.16597115110551955,0.0,0.37014990075371246,0.6944581941956937,0.4705435025815078,0.9211985776910575,0.07703134330545436,0.07703134330545436,-0.49828767822430775,support_covered,False,True,fixed_predeclared,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,25,61,1.3325600167474865,0.8441672343856031,0.0,0.0,0.0,0.0,0.16597115110551955,0.0,0.4883927823618833,0.6944581941956937,0.4705435025815078,0.9211985776910575,0.07703134330545436,0.07703134330545436,-0.49828767822430775,oracle_upper_bound,False,True,fixed_predeclared,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,25,54,0.8869386406702575,0.0,0.0,0.0,1.0,0.0,0.2297498236231539,0.0,0.8869386406702575,0.6944581941956937,0.4705435025815078,0.9211985776910575,0.9211985776910575,0.9211985776910575,-0.49828767822430775,deployable_no_leak,False,False,none,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,25,13,0.9211985776910575,0.9211985776910575,0.0,0.0,0.0,0.0,0.27223430866412457,0.0,0.0,0.6944581941956937,0.4705435025815078,0.9211985776910575,0.0,0.0,-0.49828767822430775,oracle_upper_bound,True,True,eval_oracle,-1,0,6,0,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,26,48,1.0536414641353116,0.0,1.0,1.0,1.0,0.0,0.2182397597420448,0.0,1.0536414641353116,0.5899453348740782,0.677094071067454,0.9176372858566297,0.9176372858566297,0.9176372858566297,-0.8462573658416811,deployable_no_leak,False,False,none,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,observable_repair,64,26,35,1.2483691237684011,0.9122253543308506,0.0,0.0,0.0,0.0,0.09432996007688665,0.0,0.33614376943755053,0.5899453348740782,0.677094071067454,0.9176372858566297,0.005411931525779123,0.005411931525779123,-0.8462573658416811,support_covered,False,True,fixed_predeclared,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,combined_repair,64,26,35,1.3708338325989988,0.9122253543308506,0.0,0.0,0.0,0.0,0.09432996007688665,0.0,0.4586084782681482,0.5899453348740782,0.677094071067454,0.9176372858566297,0.005411931525779123,0.005411931525779123,-0.8462573658416811,oracle_upper_bound,False,True,fixed_predeclared,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,random,64,26,41,0.6617666575571951,0.7057016819707591,0.0,0.0,0.0,1.0,0.7064019672751816,0.0,-0.043935024413564006,0.5899453348740782,0.677094071067454,0.9176372858566297,0.21193560388587063,0.21193560388587063,-0.8462573658416811,deployable_no_leak,False,False,none,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,oracle,64,26,11,0.9176372858566297,0.9176372858566297,0.0,0.0,0.0,0.0,0.1796592542151843,0.0,0.0,0.5899453348740782,0.677094071067454,0.9176372858566297,0.0,0.0,-0.8462573658416811,oracle_upper_bound,True,True,eval_oracle,-1,0,9,0,1,0,hidden_property
P_domain_randomized_stress,domain_randomized,raw,64,27,28,1.126144241264217,0.0,1.0,1.0,1.0,0.0,0.17703328367940058,1.0,1.126144241264217,0.6941783095069142,0.4430567711111098,0.9182596841707019,0.9182596841707019,0.9182596841707019,-0.17078426177364373,deployable_no_leak,False,False,none,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,27,22,1.2304897808167146,0.8731646092240049,0.0,0.0,0.0,0.0,0.13764403700764727,0.0,0.3573251715927097,0.6941783095069142,0.4430567711111098,0.9182596841707019,0.04509507494669707,0.04509507494669707,-0.17078426177364373,support_covered,False,True,fixed_predeclared,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,27,22,1.3510433783840399,0.8731646092240049,0.0,0.0,0.0,0.0,0.13764403700764727,0.0,0.477878769160035,0.6941783095069142,0.4430567711111098,0.9182596841707019,0.04509507494669707,0.04509507494669707,-0.17078426177364373,oracle_upper_bound,False,True,fixed_predeclared,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,random,64,27,47,0.4651134622074552,0.851905885479926,0.0,0.0,0.0,0.0,0.2390829413679344,0.0,-0.38679242327247076,0.6941783095069142,0.4430567711111098,0.9182596841707019,0.06635379869077596,0.06635379869077596,-0.17078426177364373,deployable_no_leak,False,False,none,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,oracle,64,27,11,0.9182596841707019,0.9182596841707019,0.0,0.0,0.0,0.0,0.12073576910160186,0.0,0.0,0.6941783095069142,0.4430567711111098,0.9182596841707019,0.0,0.0,-0.17078426177364373,oracle_upper_bound,True,True,eval_oracle,-1,0,3,1,1,0,raw
P_domain_randomized_stress,domain_randomized,raw,64,28,3,1.2543107134158915,0.0,1.0,1.0,1.0,0.0,0.2315564394370842,1.0,1.2543107134158915,0.6946947321716515,0.4442615395043426,0.9252593135491809,0.9252593135491809,0.9252593135491809,-0.5863425808397297,deployable_no_leak,False,False,none,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,observable_repair,64,28,30,1.2250337823827302,0.8236997515629054,0.0,0.0,0.0,0.0,0.09736275132709772,0.0,0.40133403081982477,0.6946947321716515,0.4442615395043426,0.9252593135491809,0.10155956198627547,0.10155956198627547,-0.5863425808397297,support_covered,False,True,fixed_predeclared,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,combined_repair,64,28,30,1.2431910588233297,0.8236997515629054,0.0,0.0,0.0,0.0,0.09736275132709772,0.0,0.4194913072604243,0.6946947321716515,0.4442615395043426,0.9252593135491809,0.10155956198627547,0.10155956198627547,-0.5863425808397297,oracle_upper_bound,False,True,fixed_predeclared,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,random,64,28,28,0.8799596883051466,0.12654574874998387,1.0,1.0,0.0,0.0,0.15059539745266265,1.0,0.7534139395551627,0.6946947321716515,0.4442615395043426,0.9252593135491809,0.798713564799197,0.798713564799197,-0.5863425808397297,deployable_no_leak,False,False,none,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,oracle,64,28,17,0.9252593135491809,0.9252593135491809,0.0,0.0,0.0,0.0,0.16798059471152385,0.0,0.0,0.6946947321716515,0.4442615395043426,0.9252593135491809,0.0,0.0,-0.5863425808397297,oracle_upper_bound,True,True,eval_oracle,-1,0,7,1,0,0,occlusion
P_domain_randomized_stress,domain_randomized,raw,64,29,42,1.3308017128730114,0.0,1.0,1.0,1.0,1.0,0.6999251895051343,1.0,1.3308017128730114,0.7307856469254717,0.40124350327853714,0.9064402852058507,0.9064402852058507,0.9064402852058507,-0.37430952467985273,deployable_no_leak,False,False,none,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,observable_repair,64,29,36,1.1920465632637545,0.8905698164172473,0.0,0.0,0.0,0.0,0.2299220408276507,0.0,0.30147674684650716,0.7307856469254717,0.40124350327853714,0.9064402852058507,0.01587046878860343,0.01587046878860343,-0.37430952467985273,support_covered,False,True,fixed_predeclared,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,combined_repair,64,29,36,1.309972682637092,0.8905698164172473,0.0,0.0,0.0,0.0,0.2299220408276507,0.0,0.4194028662198448,0.7307856469254717,0.40124350327853714,0.9064402852058507,0.01587046878860343,0.01587046878860343,-0.37430952467985273,oracle_upper_bound,False,True,fixed_predeclared,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,random,64,29,61,0.8396235580236361,0.1715409174835559,1.0,0.0,0.0,0.0,0.12874708038793642,1.0,0.6680826405400802,0.7307856469254717,0.40124350327853714,0.9064402852058507,0.7348993677222948,0.7348993677222948,-0.37430952467985273,deployable_no_leak,False,False,none,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,oracle,64,29,59,0.9064402852058507,0.9064402852058507,0.0,0.0,0.0,0.0,0.14303136037993963,0.0,0.0,0.7307856469254717,0.40124350327853714,0.9064402852058507,0.0,0.0,-0.37430952467985273,oracle_upper_bound,True,True,eval_oracle,-1,0,9,1,1,1,raw
P_domain_randomized_stress,domain_randomized,raw,64,30,1,1.2043713667239084,0.0,1.0,1.0,1.0,0.0,0.190531341980112,1.0,1.2043713667239084,0.7209649908518208,0.4010236625170911,0.8998914343467525,0.8998914343467525,0.8998914343467525,-0.638316206421094,deployable_no_leak,False,False,none,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,observable_repair,64,30,54,1.2132958640219038,0.7566417606467002,0.0,0.0,0.0,0.0,0.121246346312921,0.0,0.4566541033752036,0.7209649908518208,0.4010236625170911,0.8998914343467525,0.14324967370005226,0.14324967370005226,-0.638316206421094,support_covered,False,True,fixed_predeclared,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,combined_repair,64,30,54,1.2298097502519147,0.7566417606467002,0.0,0.0,0.0,0.0,0.121246346312921,0.0,0.47316798960521456,0.7209649908518208,0.4010236625170911,0.8998914343467525,0.14324967370005226,0.14324967370005226,-0.638316206421094,oracle_upper_bound,False,True,fixed_predeclared,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,random,64,30,2,0.8526386395415801,0.12563761792889425,1.0,1.0,0.0,0.0,0.2299451858708486,1.0,0.7270010216126859,0.7209649908518208,0.4010236625170911,0.8998914343467525,0.7742538164178582,0.7742538164178582,-0.638316206421094,deployable_no_leak,False,False,none,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,oracle,64,30,48,0.8998914343467525,0.8998914343467525,0.0,0.0,0.0,0.0,0.186173406208573,0.0,0.0,0.7209649908518208,0.4010236625170911,0.8998914343467525,0.0,0.0,-0.638316206421094,oracle_upper_bound,True,True,eval_oracle,-1,0,3,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,raw,64,31,45,1.2295280572099303,0.0,1.0,1.0,1.0,0.0,0.13559068783527845,1.0,1.2295280572099303,0.6671250807096245,0.4302792055675718,0.9234650039696545,0.9234650039696545,0.9234650039696545,-0.22109331934546422,deployable_no_leak,False,False,none,-1,0,5,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,observable_repair,64,31,24,1.2099649520517868,0.8168791422070779,0.0,0.0,0.0,0.0,0.1903371928932213,0.0,0.39308580984470887,0.6671250807096245,0.4302792055675718,0.9234650039696545,0.10658586176257656,0.10658586176257656,-0.22109331934546422,support_covered,False,True,fixed_predeclared,-1,0,5,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,combined_repair,64,31,24,1.2302678415258756,0.8168791422070779,0.0,0.0,0.0,0.0,0.1903371928932213,0.0,0.41338869931879774,0.6671250807096245,0.4302792055675718,0.9234650039696545,0.10658586176257656,0.10658586176257656,-0.22109331934546422,oracle_upper_bound,False,True,fixed_predeclared,-1,0,5,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,random,64,31,28,0.808083333524942,0.0,1.0,1.0,1.0,0.0,0.18706037190263614,1.0,0.808083333524942,0.6671250807096245,0.4302792055675718,0.9234650039696545,0.9234650039696545,0.9234650039696545,-0.22109331934546422,deployable_no_leak,False,False,none,-1,0,5,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,oracle,64,31,39,0.9234650039696545,0.9234650039696545,0.0,0.0,0.0,0.0,0.1719303096715488,0.0,0.0,0.6671250807096245,0.4302792055675718,0.9234650039696545,0.0,0.0,-0.22109331934546422,oracle_upper_bound,True,True,eval_oracle,-1,0,5,1,0,1,occlusion
P_domain_randomized_stress,domain_randomized,raw,64,32,31,1.3387294529419338,0.0,1.0,1.0,1.0,1.0,0.6711868902817593,1.0,1.3387294529419338,0.7677398844807288,0.35891940653221466,0.8986077314716908,0.8986077314716908,0.8986077314716908,-0.38858989322850845,deployable_no_leak,False,False,none,-1,0,7,1,1,1,raw
