experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test,n_objects,occlusion_flag,hidden_property_flag,crossing_flag
U_extreme_object_count,extreme10_good,observable_repair,64,4,35,1.2074919723314117,0.8069733001134426,0.0,0.0,0.0,0.0,0.16471764251594556,0.0,0.4005186722179691,0.5198979267817588,0.8214909944605318,0.9255826267077838,0.1186093265943412,0.1186093265943412,-0.18997099852787303,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,4,35,1.2254303124827741,0.8069733001134426,0.0,0.0,0.0,0.0,0.16471764251594556,0.0,0.4184570123693315,0.5198979267817588,0.8214909944605318,0.9255826267077838,0.1186093265943412,0.1186093265943412,-0.18997099852787303,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,4,46,0.501468006736072,0.897252735228155,0.0,0.0,0.0,0.0,0.12513835399556789,0.0,-0.395784728492083,0.5198979267817588,0.8214909944605318,0.9255826267077838,0.028329891479628833,0.028329891479628833,-0.18997099852787303,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,4,59,0.9255826267077838,0.9255826267077838,0.0,0.0,0.0,0.0,0.12352603807405199,0.0,0.0,0.5198979267817588,0.8214909944605318,0.9255826267077838,0.0,0.0,-0.18997099852787303,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,4,5,1.35,0.0,1.0,1.0,1.0,1.0,0.6608064987417153,1.0,1.35,0.747618284472617,0.4430750839403617,0.905755943909784,0.905755943909784,0.905755943909784,-0.47409893683546206,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,4,46,1.1820284947349333,0.8539896288042897,0.0,0.0,0.0,0.0,0.19486567026465992,0.0,0.3280388659306436,0.747618284472617,0.4430750839403617,0.905755943909784,0.05176631510549423,0.05176631510549423,-0.47409893683546206,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,4,46,1.2944762835393973,0.8539896288042897,0.0,0.0,0.0,0.0,0.19486567026465992,0.0,0.4404866547351075,0.747618284472617,0.4430750839403617,0.905755943909784,0.05176631510549423,0.05176631510549423,-0.47409893683546206,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,4,46,0.5664757695168103,0.8539896288042897,0.0,0.0,0.0,0.0,0.19486567026465992,0.0,-0.2875138592874794,0.747618284472617,0.4430750839403617,0.905755943909784,0.05176631510549423,0.05176631510549423,-0.47409893683546206,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,4,47,0.905755943909784,0.905755943909784,0.0,0.0,0.0,0.0,0.18592634475771608,0.0,0.0,0.747618284472617,0.4430750839403617,0.905755943909784,0.0,0.0,-0.47409893683546206,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,4,20,1.2183646438285733,0.0,1.0,1.0,1.0,0.0,0.1229278404768026,1.0,1.2183646438285733,0.6710941079252752,0.4356533718638549,0.911000726291216,0.911000726291216,0.911000726291216,-0.6729470110482828,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,4,38,1.1867856702807802,0.8765545388217175,0.0,0.0,0.0,0.0,0.24786592356379564,0.0,0.31023113145906267,0.6710941079252752,0.4356533718638549,0.911000726291216,0.03444618746949846,0.03444618746949846,-0.6729470110482828,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,4,38,1.3044725499949967,0.8765545388217175,0.0,0.0,0.0,0.0,0.24786592356379564,0.0,0.4279180111732792,0.6710941079252752,0.4356533718638549,0.911000726291216,0.03444618746949846,0.03444618746949846,-0.6729470110482828,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,4,58,0.7720422922103368,0.0,0.0,0.0,1.0,0.0,0.22731120888062456,0.0,0.7720422922103368,0.6710941079252752,0.4356533718638549,0.911000726291216,0.911000726291216,0.911000726291216,-0.6729470110482828,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,4,1,0.911000726291216,0.911000726291216,0.0,0.0,0.0,0.0,0.19679155656703723,0.0,0.0,0.6710941079252752,0.4356533718638549,0.911000726291216,0.0,0.0,-0.6729470110482828,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,4,24,1.159774235271547,0.0,1.0,0.0,1.0,0.0,0.16832659046470652,0.0,1.159774235271547,0.6507320383271652,0.6233841385516865,0.9152653476987351,0.9152653476987351,0.9152653476987351,-0.7783894894251812,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,4,2,1.2456144344334334,0.9088144174090779,0.0,0.0,0.0,0.0,0.10167880734107423,0.0,0.3368000170243556,0.6507320383271652,0.6233841385516865,0.9152653476987351,0.006450930289657264,0.006450930289657264,-0.7783894894251812,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,4,2,1.3680791267921828,0.9088144174090779,0.0,0.0,0.0,0.0,0.10167880734107423,0.0,0.45926470938310493,0.6507320383271652,0.6233841385516865,0.9152653476987351,0.006450930289657264,0.006450930289657264,-0.7783894894251812,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,4,58,0.6327239559311104,0.9152653476987351,0.0,0.0,0.0,0.0,0.12746949895701387,0.0,-0.2825413917676247,0.6507320383271652,0.6233841385516865,0.9152653476987351,0.0,0.0,-0.7783894894251812,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,4,58,0.9152653476987351,0.9152653476987351,0.0,0.0,0.0,0.0,0.12746949895701387,0.0,0.0,0.6507320383271652,0.6233841385516865,0.9152653476987351,0.0,0.0,-0.7783894894251812,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,5,3,0.8342340851037853,0.8119699790331856,0.0,0.0,0.0,0.0,0.1582954110263078,0.0,0.0222641060705997,0.539071651608019,0.8269998962252472,0.9357580033539863,0.12378802432080072,0.12378802432080072,0.04044732577177826,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,5,3,1.2275383890889406,0.8119699790331856,0.0,0.0,0.0,0.0,0.1582954110263078,0.0,0.41556841005575507,0.539071651608019,0.8269998962252472,0.9357580033539863,0.12378802432080072,0.12378802432080072,0.04044732577177826,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,5,3,1.2500730832830313,0.8119699790331856,0.0,0.0,0.0,0.0,0.1582954110263078,0.0,0.4381031042498458,0.539071651608019,0.8269998962252472,0.9357580033539863,0.12378802432080072,0.12378802432080072,0.04044732577177826,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,5,6,0.4976652892468617,0.2959660346734626,1.0,1.0,0.0,0.0,0.19643001463166265,0.0,0.2016992545733991,0.539071651608019,0.8269998962252472,0.9357580033539863,0.6397919686805237,0.6397919686805237,0.04044732577177826,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,5,30,0.9357580033539863,0.9357580033539863,0.0,0.0,0.0,0.0,0.1214181829001853,0.0,0.0,0.539071651608019,0.8269998962252472,0.9357580033539863,0.0,0.0,0.04044732577177826,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,5,33,1.3446568429206678,0.0,1.0,1.0,1.0,1.0,0.6921806831170627,1.0,1.3446568429206678,0.8116650723897512,0.2969749564487195,0.8700723913986764,0.8700723913986764,0.8700723913986764,-0.3657301335530711,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,5,11,1.1682084754182982,0.762316059286108,0.0,0.0,0.0,0.0,0.141305372391659,0.0,0.4058924161321902,0.8116650723897512,0.2969749564487195,0.8700723913986764,0.10775633211256841,0.10775633211256841,-0.3657301335530711,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,5,11,1.2733641411829113,0.762316059286108,0.0,0.0,0.0,0.0,0.141305372391659,0.0,0.5110480818968033,0.8116650723897512,0.2969749564487195,0.8700723913986764,0.10775633211256841,0.10775633211256841,-0.3657301335530711,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,5,6,0.5432932004910997,0.8072656485353809,0.0,0.0,0.0,0.0,0.20726026638607062,0.0,-0.2639724480442811,0.8116650723897512,0.2969749564487195,0.8700723913986764,0.06280674286329557,0.06280674286329557,-0.3657301335530711,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,5,51,0.8700723913986764,0.8700723913986764,0.0,0.0,0.0,0.0,0.1890639321759257,0.0,0.0,0.8116650723897512,0.2969749564487195,0.8700723913986764,0.0,0.0,-0.3657301335530711,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,5,26,1.2716651608558165,0.0,1.0,1.0,1.0,1.0,0.7573394125340333,1.0,1.2716651608558165,0.7616673191430048,0.37042624825360904,0.9052860750390475,0.9052860750390475,0.9052860750390475,-0.3113255375331443,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,5,22,1.248330085009411,0.9052860750390475,0.0,0.0,0.0,0.0,0.07077624486929075,0.0,0.34304400997036355,0.7616673191430048,0.37042624825360904,0.9052860750390475,0.0,0.0,-0.3113255375331443,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,5,22,1.3691087628006735,0.9052860750390475,0.0,0.0,0.0,0.0,0.07077624486929075,0.0,0.46382268776162605,0.7616673191430048,0.37042624825360904,0.9052860750390475,0.0,0.0,-0.3113255375331443,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,5,3,0.8902086561317226,0.15549693019745578,1.0,1.0,0.0,0.0,0.16369321588370125,1.0,0.7347117259342668,0.7616673191430048,0.37042624825360904,0.9052860750390475,0.7497891448415916,0.7497891448415916,-0.3113255375331443,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,5,22,0.9052860750390475,0.9052860750390475,0.0,0.0,0.0,0.0,0.07077624486929075,0.0,0.0,0.7616673191430048,0.37042624825360904,0.9052860750390475,0.0,0.0,-0.3113255375331443,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,5,16,1.220884362168038,0.0,1.0,1.0,1.0,1.0,0.7246801467311972,0.0,1.220884362168038,0.6257016604877881,0.6794268198457478,0.9117561870305426,0.9117561870305426,0.9117561870305426,-0.6684874149349394,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,5,49,1.2455094451447672,0.8842605338080884,0.0,0.0,0.0,0.0,0.11371004600017832,0.0,0.3612489113366788,0.6257016604877881,0.6794268198457478,0.9117561870305426,0.027495653222454175,0.027495653222454175,-0.6684874149349394,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,5,49,1.3697122126086059,0.8842605338080884,0.0,0.0,0.0,0.0,0.11371004600017832,0.0,0.4854516788005174,0.6257016604877881,0.6794268198457478,0.9117561870305426,0.027495653222454175,0.027495653222454175,-0.6684874149349394,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,5,3,0.682487451577278,0.8889300787294468,0.0,0.0,0.0,0.0,0.19874165354402443,0.0,-0.20644262715216888,0.6257016604877881,0.6794268198457478,0.9117561870305426,0.02282610830109577,0.02282610830109577,-0.6684874149349394,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,5,27,0.9117561870305426,0.9117561870305426,0.0,0.0,0.0,0.0,0.13759352308882355,0.0,0.0,0.6257016604877881,0.6794268198457478,0.9117561870305426,0.0,0.0,-0.6684874149349394,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,6,0,0.7436239887712706,0.811841877458365,0.0,0.0,0.0,0.0,0.12614828885415694,0.0,-0.06821788868709444,0.5380852450063298,0.8076409777541733,0.9291379094576124,0.11729603199924743,0.11729603199924743,-0.2775124648815931,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,6,5,1.2266026131718741,0.7933778311428888,0.0,0.0,0.0,0.0,0.09186826233776917,0.0,0.4332247820289853,0.5380852450063298,0.8076409777541733,0.9291379094576124,0.1357600783147236,0.1357600783147236,-0.2775124648815931,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,6,55,1.2388615290200786,0.8244589659623944,0.0,0.0,0.0,0.0,0.10638953048816847,0.0,0.4144025630576842,0.5380852450063298,0.8076409777541733,0.9291379094576124,0.104678943495218,0.104678943495218,-0.2775124648815931,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,6,58,0.6681940134874057,0.8430060188600531,0.0,0.0,0.0,0.0,0.15165138500857478,0.0,-0.1748120053726474,0.5380852450063298,0.8076409777541733,0.9291379094576124,0.08613189059755932,0.08613189059755932,-0.2775124648815931,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,6,17,0.9291379094576124,0.9291379094576124,0.0,0.0,0.0,0.0,0.20398802479058237,0.0,0.0,0.5380852450063298,0.8076409777541733,0.9291379094576124,0.0,0.0,-0.2775124648815931,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,6,40,1.3408534399703502,0.0,1.0,1.0,1.0,1.0,0.6584002494424577,1.0,1.3408534399703502,0.7454918576813876,0.41271729383751526,0.9166082181134365,0.9166082181134365,0.9166082181134365,-0.5919733761083736,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,6,58,1.2188618314766249,0.912112585006013,0.0,0.0,0.0,0.0,0.19470283333908595,0.0,0.30674924647061186,0.7454918576813876,0.41271729383751526,0.9166082181134365,0.004495633107423513,0.004495633107423513,-0.5919733761083736,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,6,58,1.3411006393651734,0.912112585006013,0.0,0.0,0.0,0.0,0.19470283333908595,0.0,0.42898805435916043,0.7454918576813876,0.41271729383751526,0.9166082181134365,0.004495633107423513,0.004495633107423513,-0.5919733761083736,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,6,58,0.731595709066395,0.912112585006013,0.0,0.0,0.0,0.0,0.19470283333908595,0.0,-0.18051687593961796,0.7454918576813876,0.41271729383751526,0.9166082181134365,0.004495633107423513,0.004495633107423513,-0.5919733761083736,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,6,35,0.9166082181134365,0.9166082181134365,0.0,0.0,0.0,0.0,0.1892456635056532,0.0,0.0,0.7454918576813876,0.41271729383751526,0.9166082181134365,0.0,0.0,-0.5919733761083736,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,6,60,1.18549714998126,0.0,1.0,0.0,1.0,0.0,0.1610305729199706,1.0,1.18549714998126,0.7318839634348555,0.368096615402689,0.9216036696824168,0.9216036696824168,0.9216036696824168,-0.455778820494104,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,6,40,1.2300909147197256,0.8834503827506374,0.0,0.0,0.0,0.0,0.14669031602244662,0.0,0.3466405319690883,0.7318839634348555,0.368096615402689,0.9216036696824168,0.03815328693177944,0.03815328693177944,-0.455778820494104,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,6,40,1.352264168578208,0.8834503827506374,0.0,0.0,0.0,0.0,0.14669031602244662,0.0,0.4688137858275706,0.7318839634348555,0.368096615402689,0.9216036696824168,0.03815328693177944,0.03815328693177944,-0.455778820494104,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,6,45,0.48560616695204606,0.8166957349492057,0.0,0.0,0.0,0.0,0.12729258092652018,0.0,-0.3310895679971596,0.7318839634348555,0.368096615402689,0.9216036696824168,0.10490793473321114,0.10490793473321114,-0.455778820494104,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,6,0,0.9216036696824168,0.9216036696824168,0.0,0.0,0.0,0.0,0.21944720705968057,0.0,0.0,0.7318839634348555,0.368096615402689,0.9216036696824168,0.0,0.0,-0.455778820494104,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,6,24,0.8366423972585079,0.3157709378674843,0.0,0.0,1.0,1.0,0.6752916728978735,0.0,0.5208714593910235,0.5965334748231645,0.6587745520001296,0.9209118537543728,0.6051409158868886,0.6051409158868886,-0.07213482820373544,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,6,53,1.2146047693317192,0.840826298657567,0.0,0.0,0.0,0.0,0.17023002990903258,0.0,0.37377847067415226,0.5965334748231645,0.6587745520001296,0.9209118537543728,0.08008555509680582,0.08008555509680582,-0.07213482820373544,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,6,53,1.332966036245097,0.840826298657567,0.0,0.0,0.0,0.0,0.17023002990903258,0.0,0.49213973758753005,0.5965334748231645,0.6587745520001296,0.9209118537543728,0.08008555509680582,0.08008555509680582,-0.07213482820373544,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,6,45,0.7340807391872669,0.4673130483256703,0.0,0.0,1.0,0.0,0.24336623800488547,0.0,0.26676769086159663,0.5965334748231645,0.6587745520001296,0.9209118537543728,0.4535988054287025,0.4535988054287025,-0.07213482820373544,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,6,19,0.9209118537543728,0.9209118537543728,0.0,0.0,0.0,0.0,0.23679462388946257,0.0,0.0,0.5965334748231645,0.6587745520001296,0.9209118537543728,0.0,0.0,-0.07213482820373544,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,7,8,0.7514694006883913,0.8342016436686924,0.0,0.0,0.0,0.0,0.14501340481525157,0.0,-0.08273224298030113,0.5186614101546636,0.8361920956192189,0.9277737713946058,0.09357212772591339,0.09357212772591339,-0.06726505274783016,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,7,8,1.2153387249396328,0.8342016436686924,0.0,0.0,0.0,0.0,0.14501340481525157,0.0,0.38113708127094037,0.5186614101546636,0.8361920956192189,0.9277737713946058,0.09357212772591339,0.09357212772591339,-0.06726505274783016,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,7,8,1.2339294888563315,0.8342016436686924,0.0,0.0,0.0,0.0,0.14501340481525157,0.0,0.39972784518763904,0.5186614101546636,0.8361920956192189,0.9277737713946058,0.09357212772591339,0.09357212772591339,-0.06726505274783016,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,7,3,0.23459631352397853,0.8444234918300773,0.0,0.0,0.0,0.0,0.17730026090707998,0.0,-0.6098271783060987,0.5186614101546636,0.8361920956192189,0.9277737713946058,0.08335027956452856,0.08335027956452856,-0.06726505274783016,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,oracle,64,7,9,0.9277737713946058,0.9277737713946058,0.0,0.0,0.0,0.0,0.17443211310597154,0.0,0.0,0.5186614101546636,0.8361920956192189,0.9277737713946058,0.0,0.0,-0.06726505274783016,oracle_upper_bound,True,True,eval_oracle,-1,0,10,0,0,0
U_extreme_object_count,extreme10_raw,raw,64,7,36,1.1917661541952167,0.0,1.0,1.0,1.0,1.0,0.6845101201184137,1.0,1.1917661541952167,0.6869044934405188,0.45167468800927957,0.9337070689938946,0.9337070689938946,0.9337070689938946,-0.6587637483498917,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,observable_repair,64,7,49,1.210139631648357,0.9308717942071186,0.0,0.0,0.0,0.0,0.19472300730056283,0.0,0.2792678374412384,0.6869044934405188,0.45167468800927957,0.9337070689938946,0.002835274786775921,0.002835274786775921,-0.6587637483498917,support_covered,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,combined_repair,64,7,49,1.329939025609854,0.9308717942071186,0.0,0.0,0.0,0.0,0.19472300730056283,0.0,0.39906723140273537,0.6869044934405188,0.45167468800927957,0.9337070689938946,0.002835274786775921,0.002835274786775921,-0.6587637483498917,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,random,64,7,3,0.8799553534160388,0.5155481075044144,0.0,0.0,1.0,0.0,0.16467900242429342,0.0,0.36440724591162443,0.6869044934405188,0.45167468800927957,0.9337070689938946,0.4181589614894802,0.4181589614894802,-0.6587637483498917,deployable_no_leak,False,False,none,-1,0,10,1,1,1
U_extreme_object_count,extreme10_raw,oracle,64,7,63,0.9337070689938946,0.9337070689938946,0.0,0.0,0.0,0.0,0.18369811053835083,0.0,0.0,0.6869044934405188,0.45167468800927957,0.9337070689938946,0.0,0.0,-0.6587637483498917,oracle_upper_bound,True,True,eval_oracle,-1,0,10,1,1,1
U_extreme_object_count,extreme12_occlusion,raw,64,7,37,1.151219009276482,0.0,1.0,1.0,1.0,1.0,0.7902101485505733,1.0,1.151219009276482,0.6723038558948515,0.43469860202773625,0.9236318100405521,0.9236318100405521,0.9236318100405521,-0.577008448078314,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,observable_repair,64,7,7,1.2158690614945096,0.9048482728246223,0.0,0.0,0.0,0.0,0.11328929484815067,0.0,0.31102078866988725,0.6723038558948515,0.43469860202773625,0.9236318100405521,0.018783537215929735,0.018783537215929735,-0.577008448078314,support_covered,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,combined_repair,64,7,7,1.3313517035093705,0.9048482728246223,0.0,0.0,0.0,0.0,0.11328929484815067,0.0,0.42650343068474816,0.6723038558948515,0.43469860202773625,0.9236318100405521,0.018783537215929735,0.018783537215929735,-0.577008448078314,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,random,64,7,47,0.7960211321845536,0.13083552656294942,1.0,1.0,0.0,0.0,0.1831797332768047,1.0,0.6651856056216042,0.6723038558948515,0.43469860202773625,0.9236318100405521,0.7927962834776027,0.7927962834776027,-0.577008448078314,deployable_no_leak,False,False,none,-1,0,12,1,1,1
U_extreme_object_count,extreme12_occlusion,oracle,64,7,48,0.9236318100405521,0.9236318100405521,0.0,0.0,0.0,0.0,0.17523724840909805,0.0,0.0,0.6723038558948515,0.43469860202773625,0.9236318100405521,0.0,0.0,-0.577008448078314,oracle_upper_bound,True,True,eval_oracle,-1,0,12,1,1,1
U_extreme_object_count,extreme12_hidden,raw,64,7,41,1.2644781779576288,0.0,1.0,1.0,1.0,1.0,0.6986298875069462,0.0,1.2644781779576288,0.6322219194693723,0.6694747261761937,0.9222786996631438,0.9222786996631438,0.9222786996631438,-0.6007441134987536,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,observable_repair,64,7,29,1.226090776392379,0.9222786996631438,0.0,0.0,0.0,0.0,0.13197953810262028,0.0,0.30381207672923516,0.6322219194693723,0.6694747261761937,0.9222786996631438,0.0,0.0,-0.6007441134987536,support_covered,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,combined_repair,64,7,29,1.3458119737517344,0.9222786996631438,0.0,0.0,0.0,0.0,0.13197953810262028,0.0,0.42353327408859065,0.6322219194693723,0.6694747261761937,0.9222786996631438,0.0,0.0,-0.6007441134987536,oracle_upper_bound,False,True,fixed_predeclared,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,random,64,7,47,0.5478862566704551,0.8600308053300845,0.0,0.0,0.0,1.0,0.7464707182414062,0.0,-0.3121445486596294,0.6322219194693723,0.6694747261761937,0.9222786996631438,0.06224789433305933,0.06224789433305933,-0.6007441134987536,deployable_no_leak,False,False,none,-1,0,12,0,1,0
U_extreme_object_count,extreme12_hidden,oracle,64,7,29,0.9222786996631438,0.9222786996631438,0.0,0.0,0.0,0.0,0.13197953810262028,0.0,0.0,0.6322219194693723,0.6694747261761937,0.9222786996631438,0.0,0.0,-0.6007441134987536,oracle_upper_bound,True,True,eval_oracle,-1,0,12,0,1,0
U_extreme_object_count,extreme10_good,raw,64,8,9,0.7834696883275174,0.8217584272024433,0.0,0.0,0.0,0.0,0.20493921545440588,0.0,-0.0382887388749259,0.4986746080454412,0.8020515330234155,0.9296805553240839,0.10792212812164059,0.10792212812164059,0.012145795020578345,deployable_no_leak,False,False,none,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,observable_repair,64,8,13,1.2146944545670442,0.8465974464163962,0.0,0.0,0.0,0.0,0.15318449063210754,0.0,0.36809700815064794,0.4986746080454412,0.8020515330234155,0.9296805553240839,0.08308310890768766,0.08308310890768766,0.012145795020578345,support_covered,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,combined_repair,64,8,13,1.2337685911016176,0.8465974464163962,0.0,0.0,0.0,0.0,0.15318449063210754,0.0,0.3871711446852214,0.4986746080454412,0.8020515330234155,0.9296805553240839,0.08308310890768766,0.08308310890768766,0.012145795020578345,oracle_upper_bound,False,True,fixed_predeclared,-1,0,10,0,0,0
U_extreme_object_count,extreme10_good,random,64,8,45,0.44202587480062666,0.8552599992591314,0.0,0.0,0.0,0.0,0.2039996186035022,0.0,-0.41323412445850477,0.4986746080454412,0.8020515330234155,0.9296805553240839,0.07442055606495246,0.07442055606495246,0.012145795020578345,deployable_no_leak,False,False,none,-1,0,10,0,0,0
