experiment,scenario,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,pilot_vs_raw_gain_mean,pilot_vs_observable_gain_mean,pilot_vs_combined_gap_mean,pilot_oracle_gap_mean,pilot_win_rate
S_leave_one_failure_out,heldout_merge_split,random,64,40,0.6290587258542595,0.5611003745288576,0.6970170771796613,0.5993455513363222,0.5075687792731223,0.6911223233995221,0.175,0.05574687554488271,0.29425312445511725,0.15,0.03793271252021435,0.26206728747978564,0.325,0.17800000000000002,0.472,0.175,0.05574687554488271,0.29425312445511725,0.2739959204828467,0.20566345335503783,0.3423283876106556,0.0,0.0,0.0,0.02971317451793748,-0.12046288686261919,0.17988923589849415,0.3261950454609698,0.23429660735728608,0.4180934835646535,0.3261950454609698,0.23429660735728608,0.4180934835646535,-0.560134340407641,-0.6196947053868942,-0.5005739754283878,0.8008429085616221,-0.003938144896141638,0.0012204231269026256,0.10393303632065243,1.0
S_leave_one_failure_out,heldout_merge_split,raw,64,40,1.158723008110872,1.1327277445776351,1.1847182716441087,0.02076465191501747,0.0012930561986824497,0.04023624763135249,0.975,0.9259999999999999,1.024,0.775,0.6439412932484659,0.9060587067515341,0.9,0.8058446455626088,0.9941553544373912,0.3,0.15617532040175283,0.4438246795982471,0.3404835493888223,0.2603060920024658,0.4206610067751788,0.0,0.0,0.0,1.1379583561958544,1.0996109119757063,1.1763058004160025,0.9047759448822745,0.8854965262223428,0.9240553635422063,0.9047759448822745,0.8854965262223428,0.9240553635422063,-0.560134340407641,-0.6196947053868942,-0.5005739754283878,0.8008429085616221,-0.003938144896141638,0.0012204231269026256,0.10393303632065243,1.0
S_leave_one_failure_out,heldout_occlusion,combined_repair,64,40,1.20757710004934,1.2019360214562897,1.2132181786423903,0.8319558859239645,0.8202293360595431,0.843682435788386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14898973626149314,0.13917655430551282,0.15880291821747347,0.0,0.0,0.0,0.37562121412537547,0.3605588438596657,0.39068358439108525,0.09051502590490468,0.07881544258834541,0.10221460922146394,0.09051502590490468,0.07881544258834541,0.10221460922146394,-0.5263312545057253,-0.5767899116102282,-0.4758725974012224,0.8189229309966483,-0.008028015409313527,0.009594643969642824,0.10010966987454761,1.0
S_leave_one_failure_out,heldout_occlusion,observable_repair,64,40,1.1964798717743803,1.1920556309151862,1.2009041126335744,0.8303892573636352,0.8187321798821605,0.8420463348451099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14374311247707725,0.13497900920410139,0.1525072157500531,0.0,0.0,0.0,0.3660906144107453,0.3530287057076215,0.3791525231138691,0.09208165446523406,0.08038787844446223,0.10377543048600589,0.09208165446523406,0.08038787844446223,0.10377543048600589,-0.5263312545057253,-0.5767899116102282,-0.4758725974012224,0.8189229309966483,-0.008028015409313527,0.009594643969642824,0.10010966987454761,1.0
S_leave_one_failure_out,heldout_occlusion,oracle,64,40,0.9224709118288693,0.9202693119201228,0.9246725117376158,0.9224709118288693,0.9202693119201228,0.9246725117376158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846806865668103,0.17112616973844705,0.19823520339517356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5263312545057253,-0.5767899116102282,-0.4758725974012224,0.8189229309966483,-0.008028015409313527,0.009594643969642824,0.10010966987454761,1.0
S_leave_one_failure_out,heldout_occlusion,pilot_calibrated,64,40,0.855202891156132,0.8527481318765605,0.8576576504357035,0.8223612419543217,0.8135456265980311,0.8311768573106123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16789679083133166,0.1554695663573515,0.1803240153053118,0.0,0.0,0.0,0.032841649201810416,0.023708533867587138,0.041974764536033694,0.10010966987454754,0.09092392470224887,0.10929541504684621,0.10010966987454754,0.09092392470224887,0.10929541504684621,-0.5263312545057253,-0.5767899116102282,-0.4758725974012224,0.8189229309966483,-0.008028015409313527,0.009594643969642824,0.10010966987454761,1.0
S_leave_one_failure_out,heldout_occlusion,random,64,40,0.6890526650410097,0.613607718414892,0.7644976116671274,0.4921314065072478,0.37599671607344354,0.608266096941052,0.425,0.26984986592798543,0.5801501340720145,0.375,0.22305745012821965,0.5269425498717804,0.15,0.03793271252021435,0.26206728747978564,0.225,0.0939412932484659,0.3560587067515341,0.2989021120868608,0.2267209741027303,0.3710832500709913,0.425,0.26984986592798543,0.5801501340720145,0.19692125853376188,0.01243742203578721,0.3814050950317366,0.43033950532162146,0.314489631808439,0.546189378834804,0.43033950532162146,0.314489631808439,0.546189378834804,-0.5263312545057253,-0.5767899116102282,-0.4758725974012224,0.8189229309966483,-0.008028015409313527,0.009594643969642824,0.10010966987454761,1.0
S_leave_one_failure_out,heldout_occlusion,raw,64,40,1.1820444868109377,1.1593588062873061,1.2047301673345692,0.0034383109576734605,-0.0013962881684627462,0.008272910083809667,0.975,0.9259999999999999,1.024,0.725,0.5848609664727606,0.8651390335272393,0.775,0.6439412932484659,0.9060587067515341,0.575,0.4198498659279854,0.7301501340720145,0.5012169066938109,0.41436067047150865,0.5880731429161131,0.975,0.9259999999999999,1.024,1.1786061758532642,1.153593122731009,1.2036192289755194,0.9190326008711958,0.9137866264582263,0.9242785752841652,0.9190326008711958,0.9137866264582263,0.9242785752841652,-0.5263312545057253,-0.5767899116102282,-0.4758725974012224,0.8189229309966483,-0.008028015409313527,0.009594643969642824,0.10010966987454761,1.0
S_leave_one_failure_out,heldout_raw,combined_repair,64,40,1.3328092408829133,1.3250646957509713,1.3405537860148553,0.865480229308778,0.8527832315898252,0.8781772270277308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14329617710182938,0.1342696550593433,0.15232269914431545,0.0,0.0,0.0,0.4673290115741354,0.45756925303547,0.4770887701128008,0.040446493858764476,0.028439805896998578,0.052453181820530374,0.040446493858764476,0.028439805896998578,0.052453181820530374,-0.4508516778588728,-0.5057298368723576,-0.395973518845388,0.808993912319073,-0.05177593944189418,0.053059868794130716,0.09350636265289514,1.0
S_leave_one_failure_out,heldout_raw,observable_repair,64,40,1.215493632571778,1.2091645408276637,1.2218227243158923,0.8641962999565415,0.8515106922383645,0.8768819076747184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390120859742163,0.12887403847047574,0.14915013347795686,0.0,0.0,0.0,0.35129733261523644,0.34126466910420333,0.36132999612626954,0.041730423211000914,0.02957996875937023,0.053880877662631596,0.041730423211000914,0.02957996875937023,0.053880877662631596,-0.4508516778588728,-0.5057298368723576,-0.395973518845388,0.808993912319073,-0.05177593944189418,0.053059868794130716,0.09350636265289514,1.0
S_leave_one_failure_out,heldout_raw,oracle,64,40,0.9059267231675424,0.9005518618892024,0.9113015844458824,0.9059267231675424,0.9005518618892024,0.9113015844458824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,-0.023999999999999994,0.074,0.20026484652173365,0.17362189500840486,0.22690779803506245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4508516778588728,-0.5057298368723576,-0.395973518845388,0.808993912319073,-0.05177593944189418,0.053059868794130716,0.09350636265289514,1.0
S_leave_one_failure_out,heldout_raw,pilot_calibrated,64,40,0.8471617552217847,0.8450263960795288,0.8492971143640407,0.8124203605146473,0.7940179134020354,0.8308228076272591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636353891252073,0.15193998795201108,0.17533079029840354,0.0,0.0,0.0,0.034741394707137475,0.01581177196130422,0.05367101745297073,0.09350636265289536,0.07342768844390807,0.11358503686188265,0.09350636265289536,0.07342768844390807,0.11358503686188265,-0.4508516778588728,-0.5057298368723576,-0.395973518845388,0.808993912319073,-0.05177593944189418,0.053059868794130716,0.09350636265289514,1.0
S_leave_one_failure_out,heldout_raw,random,64,40,0.7251283540237461,0.652270264769959,0.7979864432775332,0.3770491400803942,0.26701996586150084,0.48707831429928755,0.475,0.31827068901103117,0.6317293109889688,0.35,0.2003025272981092,0.49969747270189074,0.15,0.03793271252021435,0.26206728747978564,0.45,0.2938610086641245,0.6061389913358755,0.4288956751458201,0.3415414164904219,0.5162499338012183,0.475,0.31827068901103117,0.6317293109889688,0.34807921394335184,0.17846117820782093,0.5176972496788828,0.5288775830871483,0.4189444593974884,0.6388107067768081,0.5288775830871483,0.4189444593974884,0.6388107067768081,-0.4508516778588728,-0.5057298368723576,-0.395973518845388,0.808993912319073,-0.05177593944189418,0.053059868794130716,0.09350636265289514,1.0
S_leave_one_failure_out,heldout_raw,raw,64,40,1.3130942804742345,1.2987475255052106,1.3274410354432584,0.003426448195574252,-0.0032893902677512813,0.010142286658899786,1.0,1.0,1.0,0.75,0.6140984519248189,0.8859015480751811,0.95,0.8815977208356929,1.018402279164307,0.975,0.9259999999999999,1.024,0.7156463463907364,0.6876160456700738,0.743676647111399,1.0,1.0,1.0,1.3096678322786603,1.292378971120606,1.3269566934367147,0.9025002749719683,0.8934615493323534,0.9115390006115831,0.9025002749719683,0.8934615493323534,0.9115390006115831,-0.4508516778588728,-0.5057298368723576,-0.395973518845388,0.808993912319073,-0.05177593944189418,0.053059868794130716,0.09350636265289514,1.0
S_leave_one_failure_out,heldout_swap,combined_repair,64,40,1.2097173702656216,1.2051945929854744,1.214240147545769,0.8320271173477669,0.8192722038910797,0.8447820308044541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14812231214502064,0.13774484800257297,0.1584997762874683,0.0,0.0,0.0,0.37769025291785463,0.36355191491524114,0.3918285909204681,0.0929222809106965,0.08001257756316453,0.10583198425822847,0.0929222809106965,0.08001257756316453,0.10583198425822847,-0.6575752106597926,-0.7137129431974897,-0.6014374781220956,0.7979873633324547,-0.018632464158794826,0.014564979122028032,0.10748726003272469,1.0
S_leave_one_failure_out,heldout_swap,observable_repair,64,40,1.2007677502104506,1.1966044850366087,1.2049310153842925,0.8360946023845337,0.8238287226155127,0.8483604821535548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1459018177565627,0.13517049817798704,0.15663313733513834,0.0,0.0,0.0,0.3646731478259172,0.3509626966609301,0.3783835989909043,0.08885479587392983,0.07656959803568654,0.10113999371217312,0.08885479587392983,0.07656959803568654,0.10113999371217312,-0.6575752106597926,-0.7137129431974897,-0.6014374781220956,0.7979873633324547,-0.018632464158794826,0.014564979122028032,0.10748726003272469,1.0
S_leave_one_failure_out,heldout_swap,oracle,64,40,0.9249493982584636,0.9226939608272172,0.9272048356897099,0.9249493982584636,0.9226939608272172,0.9272048356897099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17923200675378367,0.16640244547860636,0.192061568028961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6575752106597926,-0.7137129431974897,-0.6014374781220956,0.7979873633324547,-0.018632464158794826,0.014564979122028032,0.10748726003272469,1.0
S_leave_one_failure_out,heldout_swap,pilot_calibrated,64,40,0.8597798337815693,0.8576615606683524,0.8618981068947862,0.8174621382257389,0.8075757190896828,0.8273485573617949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16602556070528734,0.1535484851965599,0.1785026362140148,0.0,0.0,0.0,0.042317695555830336,0.031835477337820196,0.052799913773840475,0.1074872600327245,0.09854603274434505,0.11642848732110396,0.1074872600327245,0.09854603274434505,0.11642848732110396,-0.6575752106597926,-0.7137129431974897,-0.6014374781220956,0.7979873633324547,-0.018632464158794826,0.014564979122028032,0.10748726003272469,1.0
S_leave_one_failure_out,heldout_swap,random,64,40,0.6667399768187632,0.5979927127299972,0.7354872409075291,0.5702530854735706,0.4770051732323234,0.6635009977148177,0.4,0.24624495005166377,0.5537550499483362,0.325,0.17800000000000002,0.472,0.025,-0.023999999999999994,0.074,0.2,0.0744595274168117,0.3255404725831883,0.2754958445848128,0.20549130647617742,0.3455003826934482,0.0,0.0,0.0,0.09648689134519269,-0.05983982371277423,0.2528136064031596,0.354696312784893,0.26131491114658656,0.44807771442319944,0.354696312784893,0.26131491114658656,0.44807771442319944,-0.6575752106597926,-0.7137129431974897,-0.6014374781220956,0.7979873633324547,-0.018632464158794826,0.014564979122028032,0.10748726003272469,1.0
S_leave_one_failure_out,heldout_swap,raw,64,40,1.1965322461066041,1.1719164000107432,1.2211480922024651,0.019474774893284152,0.003772865129957021,0.03517668465661128,0.975,0.9259999999999999,1.024,0.75,0.6140984519248189,0.8859015480751811,0.6,0.4462449500516637,0.7537550499483363,0.55,0.39386100866412455,0.7061389913358755,0.4877467542681512,0.3995071282472506,0.5759863802890517,0.0,0.0,0.0,1.17705747121332,1.1421394874978936,1.2119754549287463,0.9054746233651795,0.8891483616795682,0.9218008850507907,0.9054746233651795,0.8891483616795682,0.9218008850507907,-0.6575752106597926,-0.7137129431974897,-0.6014374781220956,0.7979873633324547,-0.018632464158794826,0.014564979122028032,0.10748726003272469,1.0
