experiment,scenario,selector,N,n_seeds,selected_object_score_mean,selected_object_score_ci_low,selected_object_score_ci_high,selected_real_utility_mean,selected_real_utility_ci_low,selected_real_utility_ci_high,identity_error_mean,identity_error_ci_low,identity_error_ci_high,swap_rate_mean,swap_rate_ci_low,swap_rate_ci_high,merge_split_rate_mean,merge_split_rate_ci_low,merge_split_rate_ci_high,property_error_mean,property_error_ci_low,property_error_ci_high,property_entropy_mean,property_entropy_ci_low,property_entropy_ci_high,occlusion_error_mean,occlusion_error_ci_low,occlusion_error_ci_high,object_real_gap_mean,object_real_gap_ci_low,object_real_gap_ci_high,regret_mean,regret_ci_low,regret_ci_high,oracle_gap_mean,oracle_gap_ci_low,oracle_gap_ci_high,upper_tail_rank_correlation_mean,upper_tail_rank_correlation_ci_low,upper_tail_rank_correlation_ci_high,extreme_combined_vs_raw_gain_mean,extreme_observable_vs_raw_gain_mean,extreme_combined_oracle_gap_mean,extreme_observable_oracle_gap_mean,extreme_combined_win_rate,extreme_observable_win_rate
U_extreme_object_count,extreme12_hidden,combined_repair,64,24,1.33333565848759,1.3262042948114239,1.340467022163756,0.8803425816624344,0.8650346396973594,0.8956505236275094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15072341478336485,0.1363584484311598,0.1650883811355699,0.0,0.0,0.0,0.4529930768251556,0.4391408305630413,0.4668453230872699,0.03692737846006227,0.020159895841589736,0.0536948610785348,0.03692737846006227,0.020159895841589736,0.0536948610785348,-0.6578715737030233,-0.7266303018549838,-0.5891128455510628,0.8042746241493993,0.7986399355365332,0.03692737846006222,0.04256206707292831,1.0,1.0
U_extreme_object_count,extreme12_hidden,observable_repair,64,24,1.2155648921218447,1.2095923272280875,1.221537457015602,0.8747078930495683,0.8593343900655402,0.8900813960335964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437170078880675,0.1308327427571453,0.15660127301898968,0.0,0.0,0.0,0.3408569990722767,0.3271495733993841,0.35456442474516925,0.0425620670729284,0.02562228079683732,0.05950185334901949,0.0425620670729284,0.02562228079683732,0.05950185334901949,-0.6578715737030233,-0.7266303018549838,-0.5891128455510628,0.8042746241493993,0.7986399355365332,0.03692737846006222,0.04256206707292831,1.0,1.0
U_extreme_object_count,extreme12_hidden,oracle,64,24,0.9172699601224966,0.9128633261271794,0.9216765941178139,0.9172699601224966,0.9128633261271794,0.9216765941178139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,-0.040000000000000015,0.12333333333333335,0.19582219870350484,0.15193956278316698,0.2397048346238427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6578715737030233,-0.7266303018549838,-0.5891128455510628,0.8042746241493993,0.7986399355365332,0.03692737846006222,0.04256206707292831,1.0,1.0
U_extreme_object_count,extreme12_hidden,random,64,24,0.6465657486286543,0.5861666941370554,0.7069648031202533,0.6404723061971906,0.5441907116355855,0.7367539007587958,0.125,-0.010160934670005783,0.2601609346700058,0.125,-0.010160934670005783,0.2601609346700058,0.125,-0.010160934670005783,0.2601609346700058,0.4583333333333333,0.2546999718875235,0.6619666947791432,0.43822420883900426,0.3191401769017233,0.5573082407762853,0.0,0.0,0.0,0.006093442431463647,-0.13659599474660622,0.1487828796095335,0.27679765392530586,0.1810684740159211,0.37252683383469065,0.27679765392530586,0.1810684740159211,0.37252683383469065,-0.6578715737030233,-0.7266303018549838,-0.5891128455510628,0.8042746241493993,0.7986399355365332,0.03692737846006222,0.04256206707292831,1.0,1.0
U_extreme_object_count,extreme12_hidden,raw,64,24,1.0796967293228856,1.0342414610023836,1.1251519976433877,0.07606795751303512,0.03786003625238913,0.11427587877368112,0.9166666666666666,0.803711201114673,1.0296221322186603,0.6666666666666666,0.47400917729093434,0.859324156042399,0.4583333333333333,0.2546999718875235,0.6619666947791432,0.75,0.5730327959639192,0.9269672040360808,0.5834240936264873,0.48124865479252715,0.6855995324604474,0.0,0.0,0.0,1.0036287718098504,0.9296263868273644,1.0776311567923365,0.8412020026094614,0.8023208963875048,0.880083108831418,0.8412020026094614,0.8023208963875048,0.880083108831418,-0.6578715737030233,-0.7266303018549838,-0.5891128455510628,0.8042746241493993,0.7986399355365332,0.03692737846006222,0.04256206707292831,1.0,1.0
U_extreme_object_count,extreme12_occlusion,combined_repair,64,24,1.327607201867055,1.3176531699364624,1.3375612337976477,0.8669340581744095,0.8484496795703057,0.8854184367785133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14598549060402663,0.12678885655715277,0.16518212465090049,0.0,0.0,0.0,0.46067314369264545,0.4434819994818368,0.4778642879034541,0.04605025674123919,0.027430078736003713,0.06467043474647467,0.04605025674123919,0.027430078736003713,0.06467043474647467,-0.43563710037119563,-0.506303344098413,-0.36497085664397816,0.8642191076704037,0.8587037623771767,0.046050256741239415,0.05156560203446636,1.0,1.0
U_extreme_object_count,extreme12_occlusion,observable_repair,64,24,1.2111805240701268,1.20266515511433,1.2196958930259236,0.8614187128811825,0.841518955337687,0.8813184704246781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392755298308891,0.12000950527601408,0.15854155438576412,0.0,0.0,0.0,0.34976181118894417,0.3314581364555671,0.36806548592232124,0.051565602034466286,0.03186890735959378,0.07126229670933878,0.051565602034466286,0.03186890735959378,0.07126229670933878,-0.43563710037119563,-0.506303344098413,-0.36497085664397816,0.8642191076704037,0.8587037623771767,0.046050256741239415,0.05156560203446636,1.0,1.0
U_extreme_object_count,extreme12_occlusion,oracle,64,24,0.9129843149156489,0.9069021704823976,0.9190664593489002,0.9129843149156489,0.9069021704823976,0.9190664593489002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17942705394933323,0.15980215291247882,0.19905195498618763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43563710037119563,-0.506303344098413,-0.36497085664397816,0.8642191076704037,0.8587037623771767,0.046050256741239415,0.05156560203446636,1.0,1.0
U_extreme_object_count,extreme12_occlusion,random,64,24,0.6645498838803935,0.5879300675465753,0.7411697002142117,0.48295748755187123,0.34766560599584767,0.6182493691078947,0.3333333333333333,0.14067584395760102,0.5259908227090656,0.2916666666666667,0.10590572996611938,0.477427603367214,0.16666666666666666,0.01435754798741537,0.318975785345918,0.125,-0.010160934670005783,0.2601609346700058,0.23993682718574028,0.16682560343768138,0.31304805093379917,0.3333333333333333,0.14067584395760102,0.5259908227090656,0.1815923963285223,-0.01933620783809567,0.38252100049514026,0.43002682736377756,0.2963694852786769,0.5636841694488782,0.43002682736377756,0.2963694852786769,0.5636841694488782,-0.43563710037119563,-0.506303344098413,-0.36497085664397816,0.8642191076704037,0.8587037623771767,0.046050256741239415,0.05156560203446636,1.0,1.0
U_extreme_object_count,extreme12_occlusion,raw,64,24,1.1815440919460094,1.1582567191606683,1.2048314647313505,0.0027149505040058772,-0.002606352483845643,0.008036253491857397,1.0,1.0,1.0,0.8333333333333334,0.6810242146540821,0.9856424520125846,0.9166666666666666,0.803711201114673,1.0296221322186603,0.2916666666666667,0.10590572996611938,0.477427603367214,0.33260568504511495,0.2259515435130075,0.4392598265772224,1.0,1.0,1.0,1.1788291414420036,1.1526940860966381,1.204964196787369,0.910269364411643,0.903394201830973,0.917144526992313,0.910269364411643,0.903394201830973,0.917144526992313,-0.43563710037119563,-0.506303344098413,-0.36497085664397816,0.8642191076704037,0.8587037623771767,0.046050256741239415,0.05156560203446636,1.0,1.0
