experiment,scenario,selector,N,seed,selected_candidate_id,selected_object_score,selected_real_utility,identity_error,swap_rate,merge_split_rate,property_error,property_entropy,occlusion_error,object_real_gap,candidate_mean_score,candidate_mean_real_utility,candidate_best_real_utility,regret,oracle_gap,upper_tail_rank_correlation,repair_tier,uses_real_utility_features,uses_hidden_features,hyperparameter_source,split_seed,final_test
A_controlled_object_binding,swap,identity_consistent,2,13,1,0.8401821726996117,0.8135594396786807,0.0,0.0,0.0,0.0,0.19618563224846983,0.0,0.02662273302093099,0.5993384791089481,0.8615471424690113,0.9095348452593418,0.09597540558066109,0.09597540558066109,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,2,13,1,0.5628915301477465,0.8135594396786807,0.0,0.0,0.0,0.0,0.19618563224846983,0.0,-0.2506679095309342,0.5993384791089481,0.8615471424690113,0.9095348452593418,0.09597540558066109,0.09597540558066109,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,targeted_probe,2,13,1,0.6838118641970398,0.8135594396786807,0.0,0.0,0.0,0.0,0.19618563224846983,0.0,-0.12974757548164095,0.5993384791089481,0.8615471424690113,0.9095348452593418,0.09597540558066109,0.09597540558066109,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,combined_repair,2,13,0,1.1656182774537136,0.9095348452593418,0.0,0.0,0.0,0.0,0.15049998254052707,0.0,0.2560834321943718,0.5993384791089481,0.8615471424690113,0.9095348452593418,0.0,0.0,0.0,oracle_upper_bound,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,observable_repair,2,13,0,1.1613607225380889,0.9095348452593418,0.0,0.0,0.0,0.0,0.15049998254052707,0.0,0.25182587727874706,0.5993384791089481,0.8615471424690113,0.9095348452593418,0.0,0.0,0.0,support_covered,False,True,fixed_predeclared,-1,0
A_controlled_object_binding,swap,random,2,13,1,0.6858541726996116,0.8135594396786807,0.0,0.0,0.0,0.0,0.19618563224846983,0.0,-0.12770526697906914,0.5993384791089481,0.8615471424690113,0.9095348452593418,0.09597540558066109,0.09597540558066109,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,oracle,2,13,0,0.9095348452593418,0.9095348452593418,0.0,0.0,0.0,0.0,0.15049998254052707,0.0,0.0,0.5993384791089481,0.8615471424690113,0.9095348452593418,0.0,0.0,0.0,oracle_upper_bound,True,True,eval_oracle,-1,0
A_controlled_object_binding,swap,raw,4,13,3,0.905256267220906,0.23173697125149367,1.0,1.0,0.0,0.0,0.15300612766687768,0.0,0.6735192959694123,0.6778938530969936,0.7129125918690966,0.9034382908067204,0.6717013195552268,0.6717013195552268,0.0,deployable_no_leak,False,False,none,-1,0
A_controlled_object_binding,swap,identity_consistent,4,13,1,0.853742766436015,0.8334143753392298,0.0,0.0,0.0,0.0,0.08528762495723854,0.0,0.020328391096785192,0.6778938530969936,0.7129125918690966,0.9034382908067204,0.07002391546749065,0.07002391546749065,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
A_controlled_object_binding,swap,property_calibrated,4,13,3,0.8008685588766069,0.23173697125149367,1.0,1.0,0.0,0.0,0.15300612766687768,0.0,0.5691315876251133,0.6778938530969936,0.7129125918690966,0.9034382908067204,0.6717013195552268,0.6717013195552268,0.0,deployable_no_leak,False,False,fixed_predeclared,-1,0
